game_id,title,developers,publishers
2237950,"tick, tank, boom",['Thomas Neumüller'],['Binoworx']
2237970,outpath,['David Moralejo Sánchez'],"['GrabTheGames', 'UpgradePoint']"
2237980,outpath: first journey,['David Moralejo Sánchez'],"['GrabTheGames', 'UpgradePoint']"
2238010,chiki-chiki,['Saltitude'],['Saltitude']
2238030,人魅 playtest,Unknown,
2238070,evergreen: the board game,"['Horrible Guild', 'Animuz Studio']",['Horrible Guild']
2238080,pretty dancer,['MCGame'],['MCGame']
2238180,idle dice 2,['Lutsgames'],['Lutsgames']
2238210,sergeant squidley: space cop!,['Ninjaconor'],['Ninjaconor']
2238230,akrivos vip,['yugamesplay'],['yugamesplay']
2238240,backrooms mainframe,['Stackpack Games'],['Stackpack Games']
2238260,gigantosaurus: dino sports,['Infinigon S.L.'],['Outright Games Ltd.']
2238270,computerkeyboard,['Gracjusz SOSA'],['Gracjusz SOSA']
2237480,noxium,['Jaden Donald'],['Jaden Donald']
2237510,polarize,['Optimal Games'],['Optimal Games']
2237540,wild growth td playtest,Unknown,
2237570,inkbound playtest,Unknown,
2237690,hentai cybergirl,"['GentleDriver', 'Puzzle L Porject']",['Hentai works']
2237700,football legend,['Beefware'],['Beefware']
2237720,grievous survivors,"['Arain', 'Syldris', 'AzureSouls', 'Sinacs', 'MochiSlime']",['Team Little Sparrow']
2237740,soul covenant,"['Thirdverse, Co., Ltd.']","[' Thirdverse, Co., Ltd.']"
2237760,block jumper,['Eager Unknown'],['Eager Unknown']
2237770,mummy rumble vr,['MummyRumbleVR'],['MummyRumbleVR']
2236990,hunt of the reptorians playtest,Unknown,
2237000,mofina island,['Sweeping Avalanche Creations'],['Sweeping Avalanche Creations']
2237010,thankskilling day,"['CloneKorp', 'RDH Development', 'Aka_Nook']",['Out Of Controller Games']
2237070,deathtide,['Luiz Pascoto'],['Luiz Pascoto']
2237090,fast coffee simulator,['SKY LOFT'],['SKY LOFT']
2237120,gravity vr,['Delirium XR'],['Astrea']
2237150,ladybugs and storm,['TITANIUM ARMOR'],['TITANIUM ARMOR']
2237190,hellfire,"['Bitwave Games', 'Toaplan']",['Clear River Games']
2237200,fire shark,"['Bitwave Games', 'Toaplan']",['Clear River Games']
2237230,christmas fables: holiday guardians collector's edition,['Do Games Limited'],['Do Games Limited']
2237240,妖睨之境the sight of darkness playtest,Unknown,
2237270,firekrackers,['Bankai Software'],['Bankai Software']
2237350,100 keys to your heart,['YorshInGame'],['YorshInGame']
2237370,cubis,['MetaFormingPro'],['MetaFormingPro']
2237440,digital eclipse arcade: jollyball,['Digital Eclipse'],['Digital Eclipse']
2237460,last stance: a juventures game,"['SpielmannSpiel', 'bison']",['SpielmannSpiel']
2236590,psionic awake,['Mighty Cat'],['INDIECN']
2236680,llamasoft: the jeff minter story,['Digital Eclipse'],['Digital Eclipse']
2236790,cool cats,['Cow Games'],['Cow Games']
2236820,anyone there?,['Darkest Room'],['Darkest Room']
2236860,basements n' basilisks: storms of sorcery,['eNVy softworks'],['eNVy softworks']
2236880,i won't forget hue,['Hostile Kiwi Games'],['Hostile Kiwi Games']
2236900,oedo trigger!!,['CQC Software'],['CQC Software']
2236920,save the earth,['GameFirst'],['GameFirst']
2236930,vmva - virtual museum for virtual art,['Tristan Isak Bendixen'],['Tristan Isak Bendixen']
2236960,qiybz,['Jesse Sakari Hyttinen'],['Jesse Sakari Hyttinen']
2236080,1941 - operation barbarossa,['Antti Suni'],['Antti Suni']
2236230,christmas stories: taxi of miracles collector's edition,['Elephant Ar'],['Big Fish Games']
2236240,dead unending,['Tyler Hudson'],['Tylario']
2236250,smelogs playground playtest,Unknown,
2236300,grand emprise: time travel survival,['Tbjbu2'],['Tbjbu2']
2236480,僵尸（the jiang shi）,['谭浩翔'],['谭浩翔']
2236490,lost abroad café: a language learning management sim,['Lost Abroad'],['Lost Abroad']
2235670,changeling charade,"[""Heart's Choice""]","[""Heart's Choice""]"
2235690,crochet cavalcade,['Crochet Cavalcade'],['Crochet Cavalcade']
2235750,ghost killers the revenge of the sucker-fun,['GAM Studio'],['GAM Studio']
2235760,tanks battle,['Hede'],['Hede']
2235780,hidden  post-apocalyptic 3  top-down 3d,['Top-Down Games'],['Hede']
2235790,howl of iron,['16 Gears'],['16 Gears']
2235800,futapunk 2069,['owlyboi'],['owlyboi']
2235810,异世界的雪与奇迹,['千迹制作组'],['千迹制作组']
2235820,jack holmes : master of puppets,['@TonyDevGame'],['indie.io']
2235340,urban flow,['Baltoro Games'],['Baltoro Games']
2235350,family business,['Dylan Ramos'],['Dylan Ramos']
2235370,cosmic overdrive,['VRGE Studios'],['VRGE Studios']
2235380,game of gnomes playtest,Unknown,
2235390,detective rosie morgan: death at a dinner party,['Little Black Book Entertainment'],['Little Black Book Entertainment']
2235440,my little pony: a zephyr heights mystery,['Drakhar Studios'],['Outright Games Ltd.']
2235450,marble ball racing 2022,['cosineman'],['cosineman']
2235500,forest of relics,['eTIRUe'],['eTIRUe']
2235530,the green room experiment (episode 1),['Amanclo Video Games'],['Amanclo Video Games']
2235570,massive defense,['Dragan Maric'],['Dragan Maric']
2235610,sakura mirror,['Hunny Bunny Studio'],['Hunny Bunny Studio']
2235620,lobby cam by bryn oh,['Bryn Oh'],['Bryn Oh']
2234770,lachesis or atropos,['4noki'],"['Quill Yuri', 'Quill Game Studios']"
2234790,search,['ParsonsGames'],['ParsonsGames']
2234800,abiotic factor playtest,Unknown,
2234820,that's a lot of pixels!,['thatsalotofpixels'],['thatsalotofpixels']
2234870,our little chase,['aa11'],['aa11']
2234890,urbex night security,['Reflective Surfaces'],['Reflective Surfaces']
2234920,holiday haywire,['Partic Games'],['Partic Games']
2234930,the last hair,['Half Lambda'],['Half Lambda']
2234960,pygmalion,['CandLE'],['CandLE']
2235000,叛逆ai模拟器 playtest,Unknown,
2235020,contra: operation galuga,['WayForward'],['KONAMI']
2235090,回溯勇者 backdate hero,['Flute Games'],"['Flute Games', 'HyperStar']"
2235210,cook fest,['Sigma Indie'],['Sigma Indie']
2235230,super cycle (c64/cpc/spectrum),"['Epyx, Inc.']",['Pixel Games UK']
2235240,taskpals,['lazarche'],['lazarche']
2234370,grinded meat,['Brave Men Games'],['Necronomicon Games']
2234400,eleonor's nightmares,['JammyGames'],['JammyGames']
2234420,flower memories,['Goldarait'],['Goldarait']
2234440,idle party leader,['AD ASTRA SOFTWARE S.R.L.'],['AD ASTRA SOFTWARE S.R.L.']
2234470,football streaker simulator,['Giant Dwarf Games'],['Giant Dwarf Games']
2234500,mangaka,['Pek Harn'],['Pek Harn']
2234550,the unknown,['Flgaming'],['Also Flgaming']
2234570,wingsuit hero,['Ultra Fun Verse'],['Ultra Fun Verse']
2234600,see you later,"['琉璃花糖制作组', 'Garakowa Marshmallow']","['琉璃花糖制作组', 'Garakowa Marshmallow']"
2234640,native hunter,['A.P.S'],['A.P.S']
2234680,hellfight playtest,Unknown,
2234690,the day before you gone,['Aequalis Studio'],['Aequalis Studio']
2234720,project sail,['Lukas Kuppers'],['Lukas Kuppers']
2233890,prison wars,['BloodRain Publishing'],['RetroScope Games']
2233900,catacombs: the beginning,['BloodRain Publishing'],['RetroScope Games']
2233950,farm in another world,['Developer Arycia'],['Developer Arycia']
2233980,agent team simulator,['NerdyBird Studios'],[' NerdyBird Studios']
2234000,dawn of griseo,['白砂庵'],['白砂庵']
2234020,iso racer,['Pogo Concepts'],['Pogo Concepts']
2234060,warrior paint - 2005 goty edition,['W0nnaFight'],['W0nnaFight']
2234080,a cats life,['Kratos'],['Kratos']
2234100,deadly platform,['MLT Star Studio'],['MLT Star Studio']
2234160,planetary destruction,['Top Hat Panda'],['Top Hat Panda']
2234190,artificial wallpaper,['Dudollar'],['Dudollar']
2234250,battlereign,['Vecury Interactive Inc'],['Vecury Interactive Inc']
2234310,tumble,['Ahsin Memon'],['Ahsin Memon']
2234320,you're fired! revenge!,['Yukinoshin'],['Yukinoshin']
2233460,inkulinati playtest,Unknown,
2233500,tribe: primitive builder playtest,Unknown,
2233540,hentai slide puzzle,['Rusk Dreamer'],['Rusk Dreamer']
2233570,torrential,['Torrential Studio'],['Torrential Studio']
2233580,monkey doo,['Continuum XR'],['Clique Games']
2233590,mummification,['Archor Wright'],['Archor Games']
2233600,brothel simulator 🍓,['Pirates Of The Digital Sea'],['Pirates Of The Digital Sea']
2233700,last night in zombie village,['Phoenixxx Games'],['Phoenixxx Games']
2233710,snafoo playtest,Unknown,
2233720,not a thief simulator,['Galaxy Cake'],['Galaxy Cake']
2233730,aery - the lost hero,['EpiXR Games UG'],['EpiXR Games UG']
2233740,caladria chronicles volume 2,['Starlight Visual'],['Starlight Visual']
2233750,koltera,['King Otter Games'],['King Otter Games']
2233770,"the thief, the witch, the toad, and the mushroom.",['Jack McNamee'],['Ashtown Games']
2233790,legendary creatures 2,['HideChara'],['Thermite Games']
2233820,vengeful castle,['Side Toy Project'],['Side Toy Project']
2233830,bit oz -wonder crusher-,['amazing engine'],['amazing engine']
2233840,lewd delivery,['Eromantis'],['Forbidden Candy Games']
2233860,タイピングで愛を伝えよ,['INORK Game'],['INORK Game']
2233870,bdsm love,['LTZinc'],['LTZinc']
2232970,sisters hypnosis sex,['POISON'],['PRODUCTION PENCIL']
2233040,superjumpworld rage,['Straky'],['Straky']
2233060,地心归途 return from core playtest,Unknown,
2233080,the wizard,"['Infiniti Sound Imagery Studios', 'Cine Game Interactive Systems', 'Magic World Productions']",['Gilles Villeneuve Pictures']
2233110,mazecraft,['Rand Games'],['Rand Games']
2233140,双线交锋：新世界,['独立游戏Sun_Official'],['独立游戏Sun_Official']
2233150,angola '86,['Every Single Soldier'],['Every Single Soldier']
2233210,double line confrontation：new world（双线交锋：新世界） playtest,Unknown,
2233220,spirits of the silicium forest,"['PixelGreeds', 'Kujjaoo']",['PixelGreeds']
2233240,cyberheroes arena dx,"['9Ratones', 'RainForest Games']",['Ratalaika Games S.L.']
2233270,god busters : who watches the watchers?,['Wander_Rabbits'],['Wander_Rabbits']
2233300,miskal,['Niferno Studio'],['Niferno Studio']
2233310,cyber miner,['QuibQuib'],['Quibgames']
2233320,trouble in space,"['choopch', 'Ron Nusboim']",['choopch']
2233370,diced pilot,['Yoa Games'],['Yoa Games']
2232600,anomaly exit,['ExamlGuy'],['ExamlGuy']
2232660,call of the abyss,['2ev1l'],['2ev1l']
2232680,the big one,['Salty Karma'],['Salty Karma']
2232770,captain kalani definitive edition,['PoiesusGames'],['PoiesusGames']
2232780,first sexy night 2: second date,['Cute Pen Games'],['Cute Pen Games']
2232790,futanari sex - naughty visit,['EroticGamesClub'],['EroticGamesClub']
2232810,sex adventures - swingers cabin,['EroticGamesClub'],['EroticGamesClub']
2232840,garten of banban,['Euphoric Brothers'],['Euphoric Brothers']
2232870,the backrooms origins,['Hypnos Games'],['Hypnos Games']
2232950,bobo the cat,['Bobo The Cat'],['Bobo The Cat']
2092790,wok planet,['VIRgroup'],['VIRgroup']
2092850,krzyżacy - the knights of the cross,['Olive Panda Studio'],"['Olive Panda Studio', 'Neverland Entertainment']"
2093000,homeseek,['Traptics'],['The Iterative Collective']
2093010,supernatural,['Hitori De Productions'],['Hitori De Productions']
2093020,lonely white,['Nomary'],['PsychoFlux Entertainment']
2093050,bakeborough,['Marginalact'],['Marginalact']
2093060,soulbound,['Schmoovin Studios'],['Schmoovin Studios']
2093070,spring dash,['Dillon Steyl'],['Dillon Steyl']
2093100,异世界的回响千雪之歌,['QAQ-A7'],['QAQ-A7']
2093110,sharp eyed,['Jonas Herfindal'],['Jonas Herfindal']
2093220,forbiddenword,['YJ Company'],['YJ Company']
2092330,powerful courses,"['Serhii Khramov', 'Dmytro Pohrebnyi', 'Illia Ustenko', 'Davyd Moskalenko']",['General Script Studio']
2092470,kazu adventures,['Kazumi Games Inc.'],['Kazumi Games Inc.']
2092520,hero hours contract 2: a factory for magical girls,"[""Steve O'Gorman""]","[""Steve O'Gorman""]"
2092530,dark desire 3,['CodeRenderX'],['CodeRenderX']
2092560,runscore,['𝓛𝓮𝔁𝔂'],['𝓛𝓮𝔁𝔂']
2092620,the dark egg demo,['Transcend Pixels'],['Transcend Pixels']
2092660,magnet block,['Isaac Andrews'],['Isaac Andrews']
2092700,江湖群雄传,['黑白牛游戏'],['黑白牛游戏']
2092710,footpool,"['R. D. Szymek', 'Matias Benjamin']",['R. D. Szymek']
2092730,archaeogem,"['Gagonfe', 'HugoBDesigner']",['Gagonfe']
2092750,tina & rook! cookie quest!,['DaveDC'],['DaveDC']
2091810,logic circuit: marble puzzle,"['Chocolate Beast', 'TBM SP']",['TBM SP']
2091820,grassland defender keita,['African boy Keita studio'],['African boy Keita studio']
2091830,"add and multiply, math tower 2",['Ticos Games'],['Ticos Games']
2091840,planetary defense: an orbital turret defense system,['SODEC Games'],['SODEC Games']
2091850,pest control,['Sarah Nuse'],['Sarah Nuse']
2091880,klaystar,['David Zeng'],['David Zeng']
2091890,hidden in the dark,"['Weslley ""Blaker"" Maciel']",['Freenzer Network']
2091910,minschima,['Nebular Games'],['Nebular Games']
2091930,2md:vr football unleashed all✰star,"['Truant Pixel, LLC']","['Truant Pixel, LLC']"
2091960,the utility room,['Lionel Marsden'],['Lionel Marsden']
2091980,project: swap,['Linus H.'],['Linus H.']
2092000,calamity sanctuary,['Gregory Fournier'],['Gregory Fournier']
2092010,attack of the trafalas®,['Trafala Games®'],['Trafala Games®']
2092040,crypto clicker,['Hakugei LLC'],['Hakugei LLC']
2092070,escape,['Windshield Wiper Max Games'],['Windshield Wiper Max Games']
2092130,notes from province,['BoxFox Studios'],['BoxFox Studios']
2092180,underwater battles,['Stas Paty9mkin'],['Piece Of Voxel']
2092190,nomori: prologue,['Enchanted Works'],['Enchanted Works']
2092200,pixcursor,['Music Land Studio'],['Music Land Studio']
2092240,anolock,['Rejust'],['Rejust']
2092260,pinch of fighting girls,['ダメージ床の上で'],"['SM KING', '072 Project']"
2091350,twistingo collector's edition,['MixoGames Ltd.'],['MixoGames Ltd.']
2091370,songs from the iron sea,['Bazaar Games'],['Bazaar Games']
2091410,march of shrooms,['KWT Games'],['indie.io']
2091500,warlords under siege,['RedKar Devs'],"['RedKar Devs', 'Hawthorn Games']"
2091510,traffic,['Laud Games'],['Laud Publishing']
2091520,aftertime,['Dazzling Divine'],['Dazzling Divine']
2091530,angry angus,['Pepperoni Productions'],['Pepperoni Productions']
2091540,rushaway,['Ninestudios'],['Ninestudios']
2091550,god of gamblers,['Buttergirl Studio'],['Buttergirl Studio']
2091580,synesthesia,['Spire Games'],['Spire Games']
2091610,miditokey,['srammark'],['srammark']
2091620,septaroad voyager,"['Rockwell Studios, LLC']","['Rockwell Studios, LLC']"
2091630,exs2～ethnologysister2：structuralism of kinship system,['周农卿'],['周农卿']
2091640,hi eggplant!,['AvaXiang'],['AvaXiang']
2091650,myaosoftガラケーコレクション,['MYAOSOFT'],['MYAOSOFT']
2090630,planetoids,['Piece Of Voxel'],[' Piece Of Voxel']
2091680,tap the blocks,['Specialbit Studio'],['Specialbit Studio']
2091720,nightmare,['DiTMGames'],['DiTMGames']
2091730,ideal nightmare,['Flying Penguin Productions'],['Flying Penguin Productions']
2091740,press lex to metaverx,['RexCorp'],['RexCorp']
2091750,cold way,['ant_game_projects'],['ant_game_projects']
2091760,endometric void,['Abhinav Arora'],['Abhinav Arora ']
2091790,no more future,['Sedge'],['Sedge']
2090890,protect harem city,['PinkySoul'],['PinkySoul']
2090980,ninja or die: shadow of the sun,['Nao Games'],['Marvelous Europe']
2091040,stuntfest - world tour playtest,Unknown,
2091080,knights vs nature,['Poema Games'],['Poema Games']
2091110,hell is others playtest,Unknown,
2091130,tis - true idle simulator,['PhantomHeadache'],['PhantomHeadache']
2091160,gamer girls: futanari,['Pirates Of The Digital Sea'],['Pirates Of The Digital Sea']
2091190,path,['Sérgio dos Reis'],['JR 49 GAMES']
2091220,kach,"['Bhargav Modha', 'Yi Dai']",['BYGames']
2091230,stories school,['Alex Loman'],['Alex Loman']
2091240,dagger of heroes,['Nikita Morti'],['Nikita Morti']
2091250,koishi navigation desktop youkai,['地霊研究院'],"['地霊研究院', 'ZRIGN']"
2091280,veggies war,['BG86'],['kovalevviktorㅤ']
2091300,raimodula,['Roborar Digital Ltda'],['Roborar Digital Ltda']
2090370,river city: rival showdown,['Arc System Works'],['Arc System Works']
2090400,seabed frog,['ZhangTianHou'],['ZhangTianHou']
2090410,death or glory playtest,Unknown,
2090450,lumba: redux,['Team Lumba'],['Larsonsoft']
2090460,bombviking,['JJGames'],['JJGames']
2090480,war of bellrook,['Plagen Shiki'],['Plagen Shiki']
2090580,matcha,['Delphinium Games'],['Delphinium Games']
2090600,thistlemine,['Thistlebro'],['Fruitbat Factory']
2090640,infinity blaster,['Olausen Musikk & Media'],['Olausen Musikk & Media']
2090650,栖云异梦,['炭焱网络'],['East2West Games']
2090660,狠斗篮球,['魔导力科技'],['魔导力科技']
2090700,wikiarena,['Ludokultur'],['Ludokultur']
2090760,x invader,['ALLAF GAMES'],['ALLAF GAMES']
2090800,otaku‘s daily,['Banaji'],['Banaji']
2090810,x-angels,['Barance Studio'],"['Mango Party', 'Barance Studio', 'Mango Party News']"
2090830,the sob island,['Green River Studio'],['Green River Studio']
2090840,diamond skeeball,['CPW Games'],['CPW Games']
2089920,shadow heroes,['Tower Games'],['Tower Games']
2089980,extremely powerful capybaras,['Studio Bravarda'],"['PM Studios, Inc.', 'Logoi Games']"
2090040,odium,['Odium team'],['None']
2090050,girls vs zombies,['zadoch'],['zadoch']
2090060,nova lands playtest,Unknown,
2090100,extraction force,['Gray Wolf Interactive LLC'],['Gray Wolf Interactive LLC']
2090140,power ball 2022,['Paul Connor'],['Paul Connor']
2090150,furry sex: poker 🃏♥️,['Furry Tails'],['Furry Tails']
2090160,sissa's path,['Afil Games'],['Afil Games']
2090170,abigor,['Crimson Knight Studios'],['Crimson Knight Studios']
2090180,project possession,['Efecto Studios'],['Efecto Estudios SAS']
2090200,cryogenesis,['Remainder Studios'],['Remainder Studios']
2090220,onehanded,['LarcenistGames'],['LarcenistGames']
2090230,scp: containment breach remastered,"['HNT8 Organization', 'Undertow Games', 'Third Subdivision Studios']",['HNT8 Organization']
2089450,hot springs story 2,"['Kairosoft Co.,Ltd']","['Kairosoft Co.,Ltd']"
2089460,demong hunter,"['LinkTown, Eggtart Inc']",['Eggtart Inc']
2089490,雛ちゃんブレイカー2ndbreak,['ISY'],['ISY']
2089500,arcana of paradise —the tower—,['株式会社タストα'],['SHUEISHA GAMES']
