record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,title,game_id
GD0318,21,Male,Student,11,5.3,Mobile Games,clash of clans,Multi-platform,11.59,Average,2.24,2.0,8.2,3,7.9,6.2,Very Poor,Rarely,True,False,True,1.4,Restless,Daily,False,False,False,Low,0,3-6h,,N/A
GD0319,23,Male,Professional,4,9.4,Battle Royale,fortnite,PC,230.02,Poor,,6.0,3.1,6,6.7,3.5,Fair,Often,True,False,True,4.1,Normal,Rarely,False,True,True,Severe,2,9-12h,fortnite,18141.0
GD0319,23,Male,Professional,4,9.4,Battle Royale,fortnite,PC,230.02,Poor,,6.0,3.1,6,6.7,3.5,Fair,Often,True,False,True,4.1,Normal,Rarely,False,True,True,Severe,2,9-12h,fortnite,417808.0
GD0319,23,Male,Professional,4,9.4,Battle Royale,fortnite,PC,230.02,Poor,,6.0,3.1,6,6.7,3.5,Fair,Often,True,False,True,4.1,Normal,Rarely,False,True,True,Severe,2,9-12h,fortnite,18167.0
GD0319,23,Male,Professional,4,9.4,Battle Royale,fortnite,PC,230.02,Poor,,6.0,3.1,6,6.7,3.5,Fair,Often,True,False,True,4.1,Normal,Rarely,False,True,True,Severe,2,9-12h,fortnite,18204.0
GD0320,30,Male,Professional,1,8.3,MOBA,dota 2,PC,28.19,Average,,1.0,3.1,6,7.0,3.4,Very Poor,Sometimes,True,False,True,1.6,Angry,Daily,False,True,False,Moderate,1,6-9h,dota 2,570.0
GD0321,13,Male,Student,1,9.4,Mobile Games,candy crush,PC,209.9,Average,3.66,,3.6,7,5.7,5.3,Poor,Sometimes,True,True,True,0.8,Depressed,Sometimes,True,True,False,Severe,2,9-12h,,N/A
GD0322,20,Female,Student,2,5.2,FPS,valorant,Multi-platform,38.79,Below Average,2.76,7.0,6.5,4,7.2,5.3,Good,Often,False,False,False,1.2,Normal,Sometimes,False,False,False,Low,0,3-6h,valorant,682668.0
GD0322,20,Female,Student,2,5.2,FPS,valorant,Multi-platform,38.79,Below Average,2.76,7.0,6.5,4,7.2,5.3,Good,Often,False,False,False,1.2,Normal,Sometimes,False,False,False,Low,0,3-6h,valorant,682740.0
GD0323,16,Male,Student,4,8.3,RPG,elden ring,Multi-platform,15.74,Poor,1.8,,8.1,3,6.9,5.4,Poor,Never,True,True,True,3.1,Euphoric,Never,True,True,True,Severe,3,6-9h,elden ring,1245620.0
GD0323,16,Male,Student,4,8.3,RPG,elden ring,Multi-platform,15.74,Poor,1.8,,8.1,3,6.9,5.4,Poor,Never,True,True,True,3.1,Euphoric,Never,True,True,True,Severe,3,6-9h,elden ring,489212.0
GD0324,30,Male,Professional,11,4.4,Strategy,sid meier's civilization vi,Multi-platform,38.23,Average,,2.0,10.4,2,7.5,6.3,Good,Sometimes,False,False,False,1.6,Anxious,Rarely,False,False,False,Low,0,3-6h,sid meier's civilization vi,335483.0
GD0324,30,Male,Professional,11,4.4,Strategy,sid meier's civilization vi,Multi-platform,38.23,Average,,2.0,10.4,2,7.5,6.3,Good,Sometimes,False,False,False,1.6,Anxious,Rarely,False,False,False,Low,0,3-6h,sid meier's civilization vi,335482.0
GD0324,30,Male,Professional,11,4.4,Strategy,sid meier's civilization vi,Multi-platform,38.23,Average,,2.0,10.4,2,7.5,6.3,Good,Sometimes,False,False,False,1.6,Anxious,Rarely,False,False,False,Low,0,3-6h,sid meier's civilization vi,336792.0
GD0325,20,Male,Student,7,10.3,MMO,final fantasy xiv online,Mobile,420.51,Poor,1.12,4.0,4.5,6,4.2,5.0,Poor,Never,False,True,True,1.9,Anxious,Rarely,True,True,False,Severe,2,9-12h,final fantasy xiv online,39210.0
GD0326,20,Male,Student,7,9.8,RPG,elden ring,PC,362.82,Below Average,3.74,4.0,2.9,8,3.6,3.6,Poor,Never,False,False,False,0.6,Irritable,Rarely,True,True,False,Severe,2,9-12h,elden ring,1245620.0
GD0326,20,Male,Student,7,9.8,RPG,elden ring,PC,362.82,Below Average,3.74,4.0,2.9,8,3.6,3.6,Poor,Never,False,False,False,0.6,Irritable,Rarely,True,True,False,Severe,2,9-12h,elden ring,489212.0
GD0327,14,Female,Student,2,12.2,Battle Royale,pubg,Console,98.66,Average,3.98,,0.0,7,2.4,4.0,Good,Sometimes,True,True,True,1.3,Depressed,Often,True,False,False,High,1,12h+,,N/A
GD0328,25,Male,Professional,3,0.5,Strategy,sid meier's civilization vi,Multi-platform,34.47,Good,,1.0,14.1,1,8.0,7.7,Fair,Always,False,False,False,0.5,Normal,Daily,False,False,False,Low,0,0-3h,sid meier's civilization vi,335483.0
GD0328,25,Male,Professional,3,0.5,Strategy,sid meier's civilization vi,Multi-platform,34.47,Good,,1.0,14.1,1,8.0,7.7,Fair,Always,False,False,False,0.5,Normal,Daily,False,False,False,Low,0,0-3h,sid meier's civilization vi,335482.0
GD0328,25,Male,Professional,3,0.5,Strategy,sid meier's civilization vi,Multi-platform,34.47,Good,,1.0,14.1,1,8.0,7.7,Fair,Always,False,False,False,0.5,Normal,Daily,False,False,False,Low,0,0-3h,sid meier's civilization vi,336792.0
GD0329,20,Female,Student,1,5.5,FPS,call of duty,Multi-platform,88.16,Poor,3.78,8.0,6.0,3,7.3,6.3,Fair,Sometimes,True,False,True,2.5,Normal,Often,False,False,False,Low,0,3-6h,,N/A
GD0330,24,Male,Professional,6,6.8,Battle Royale,pubg,Mobile,99.36,Average,,3.0,6.6,6,4.9,3.6,Insomnia,Always,False,False,False,2.1,Irritable,Sometimes,True,True,False,High,2,6-9h,,N/A
GD0331,27,Female,Professional,12,0.6,Strategy,age of empires,Console,43.71,Below Average,,9.0,13.6,1,8.0,7.1,Very Poor,Never,False,False,False,0.2,Euphoric,Rarely,False,False,False,Low,0,0-3h,,N/A
GD0332,20,Female,Student,6,4.4,Mobile Games,pubg mobile,Mobile,40.73,Below Average,1.76,3.0,8.6,2,6.2,6.2,Fair,Often,False,False,False,1.0,Angry,Often,False,False,False,Low,0,3-6h,,N/A
GD0333,15,Male,Student,2,6.6,Battle Royale,warzone,Console,31.87,Failing,3.68,,6.2,5,7.4,5.0,Poor,Never,True,False,True,0.4,Restless,Rarely,True,True,False,High,2,6-9h,warzone,712230.0
GD0333,15,Male,Student,2,6.6,Battle Royale,warzone,Console,31.87,Failing,3.68,,6.2,5,7.4,5.0,Poor,Never,True,False,True,0.4,Restless,Rarely,True,True,False,High,2,6-9h,warzone,2298160.0
GD0334,26,Male,Professional,9,0.8,Mobile Games,genshin impact,Multi-platform,36.55,Average,,1.0,15.4,1,9.9,7.9,Good,Rarely,False,False,False,0.4,Normal,Often,False,False,False,Low,0,0-3h,genshin impact,410617.0
GD0334,26,Male,Professional,9,0.8,Mobile Games,genshin impact,Multi-platform,36.55,Average,,1.0,15.4,1,9.9,7.9,Good,Rarely,False,False,False,0.4,Normal,Often,False,False,False,Low,0,0-3h,genshin impact,437991.0
GD0334,26,Male,Professional,9,0.8,Mobile Games,genshin impact,Multi-platform,36.55,Average,,1.0,15.4,1,9.9,7.9,Good,Rarely,False,False,False,0.4,Normal,Often,False,False,False,Low,0,0-3h,genshin impact,410618.0
GD0334,26,Male,Professional,9,0.8,Mobile Games,genshin impact,Multi-platform,36.55,Average,,1.0,15.4,1,9.9,7.9,Good,Rarely,False,False,False,0.4,Normal,Often,False,False,False,Low,0,0-3h,genshin impact,748280.0
GD0335,18,Female,Student,4,6.5,Strategy,sid meier's civilization vi,PC,143.92,Below Average,1.71,,9.1,5,7.8,5.3,Very Poor,Never,True,False,True,0.7,Anxious,Rarely,False,False,False,Low,0,6-9h,sid meier's civilization vi,335483.0
GD0335,18,Female,Student,4,6.5,Strategy,sid meier's civilization vi,PC,143.92,Below Average,1.71,,9.1,5,7.8,5.3,Very Poor,Never,True,False,True,0.7,Anxious,Rarely,False,False,False,Low,0,6-9h,sid meier's civilization vi,335482.0
GD0335,18,Female,Student,4,6.5,Strategy,sid meier's civilization vi,PC,143.92,Below Average,1.71,,9.1,5,7.8,5.3,Very Poor,Never,True,False,True,0.7,Anxious,Rarely,False,False,False,Low,0,6-9h,sid meier's civilization vi,336792.0
GD0336,26,Male,Professional,14,10.4,RPG,elden ring,Mobile,65.47,Poor,,2.0,2.6,7,6.5,4.2,Fair,Always,True,False,True,2.2,Anxious,Never,False,False,True,High,1,9-12h,elden ring,1245620.0
GD0336,26,Male,Professional,14,10.4,RPG,elden ring,Mobile,65.47,Poor,,2.0,2.6,7,6.5,4.2,Fair,Always,True,False,True,2.2,Anxious,Never,False,False,True,High,1,9-12h,elden ring,489212.0
GD0337,18,Male,Student,2,3.2,Battle Royale,pubg,Multi-platform,34.09,Average,2.45,,13.9,1,10.2,8.2,Good,Never,False,False,False,0.8,Normal,Never,False,False,False,Low,0,0-3h,,N/A
GD0338,23,Female,Professional,13,7.0,Strategy,starcraft ii,Mobile,134.49,Poor,,4.0,8.8,5,6.1,3.3,Very Poor,Often,True,True,True,0.0,Anxious,Never,False,True,False,Moderate,1,6-9h,,N/A
GD0339,19,Male,Student,5,2.6,RPG,skyrim,Console,27.14,Good,2.62,7.0,9.1,2,6.6,8.7,Good,Often,False,False,False,1.1,Euphoric,Rarely,False,False,False,Low,0,0-3h,skyrim,2435.0
GD0340,32,Male,Professional,7,7.4,RPG,elden ring,Multi-platform,110.37,Poor,,3.0,4.1,5,7.3,4.7,Poor,Never,True,False,True,1.8,Withdrawn,Often,False,True,False,Moderate,1,6-9h,elden ring,1245620.0
GD0340,32,Male,Professional,7,7.4,RPG,elden ring,Multi-platform,110.37,Poor,,3.0,4.1,5,7.3,4.7,Poor,Never,True,False,True,1.8,Withdrawn,Often,False,True,False,Moderate,1,6-9h,elden ring,489212.0
GD0341,24,Male,Professional,12,4.0,Battle Royale,apex legends,Multi-platform,1.34,Poor,,5.0,12.6,3,9.1,6.7,Poor,Rarely,False,False,False,1.5,Irritable,Daily,False,False,False,Low,0,3-6h,apex legends,176538.0
GD0341,24,Male,Professional,12,4.0,Battle Royale,apex legends,Multi-platform,1.34,Poor,,5.0,12.6,3,9.1,6.7,Poor,Rarely,False,False,False,1.5,Irritable,Daily,False,False,False,Low,0,3-6h,apex legends,495480.0
GD0341,24,Male,Professional,12,4.0,Battle Royale,apex legends,Multi-platform,1.34,Poor,,5.0,12.6,3,9.1,6.7,Poor,Rarely,False,False,False,1.5,Irritable,Daily,False,False,False,Low,0,3-6h,apex legends,176537.0
GD0342,33,Male,Professional,5,4.3,MMO,elder scrolls online,Mobile,2.87,Average,,10.0,9.6,3,6.1,5.5,Fair,Often,False,False,False,0.2,Angry,Rarely,False,False,False,Low,0,3-6h,,N/A
GD0343,26,Male,Professional,5,10.7,Battle Royale,fortnite,Multi-platform,129.73,Failing,,7.0,0.6,7,4.3,5.6,Poor,Sometimes,False,False,False,5.6,Restless,Sometimes,True,False,True,Severe,2,9-12h,fortnite,18141.0
GD0343,26,Male,Professional,5,10.7,Battle Royale,fortnite,Multi-platform,129.73,Failing,,7.0,0.6,7,4.3,5.6,Poor,Sometimes,False,False,False,5.6,Restless,Sometimes,True,False,True,Severe,2,9-12h,fortnite,417808.0
GD0343,26,Male,Professional,5,10.7,Battle Royale,fortnite,Multi-platform,129.73,Failing,,7.0,0.6,7,4.3,5.6,Poor,Sometimes,False,False,False,5.6,Restless,Sometimes,True,False,True,Severe,2,9-12h,fortnite,18167.0
GD0343,26,Male,Professional,5,10.7,Battle Royale,fortnite,Multi-platform,129.73,Failing,,7.0,0.6,7,4.3,5.6,Poor,Sometimes,False,False,False,5.6,Restless,Sometimes,True,False,True,Severe,2,9-12h,fortnite,18204.0
GD0344,19,Male,Student,6,5.3,FPS,call of duty,Multi-platform,116.49,Poor,1.18,10.0,6.0,5,6.3,6.1,Good,Often,True,False,True,1.5,Restless,Never,False,False,False,Low,0,3-6h,,N/A
GD0345,27,Female,Professional,11,0.6,RPG,elden ring,Mobile,36.67,Excellent,,10.0,11.7,1,9.1,9.0,Fair,Rarely,False,False,False,0.2,Euphoric,Sometimes,False,False,False,Low,0,0-3h,elden ring,1245620.0
GD0345,27,Female,Professional,11,0.6,RPG,elden ring,Mobile,36.67,Excellent,,10.0,11.7,1,9.1,9.0,Fair,Rarely,False,False,False,0.2,Euphoric,Sometimes,False,False,False,Low,0,0-3h,elden ring,489212.0
GD0346,25,Male,Professional,10,5.1,FPS,valorant,Multi-platform,76.51,Below Average,,7.0,11.5,3,9.0,6.0,Very Poor,Sometimes,True,False,True,0.7,Depressed,Often,False,False,False,Low,0,3-6h,valorant,682668.0
GD0346,25,Male,Professional,10,5.1,FPS,valorant,Multi-platform,76.51,Below Average,,7.0,11.5,3,9.0,6.0,Very Poor,Sometimes,True,False,True,0.7,Depressed,Often,False,False,False,Low,0,3-6h,valorant,682740.0
GD0347,17,Male,Student,3,4.2,Strategy,sid meier's civilization vi,Console,10.39,Average,3.36,,7.6,3,6.7,6.2,Poor,Sometimes,False,False,False,0.9,Normal,Sometimes,False,False,False,Low,0,3-6h,sid meier's civilization vi,335483.0
GD0347,17,Male,Student,3,4.2,Strategy,sid meier's civilization vi,Console,10.39,Average,3.36,,7.6,3,6.7,6.2,Poor,Sometimes,False,False,False,0.9,Normal,Sometimes,False,False,False,Low,0,3-6h,sid meier's civilization vi,335482.0
GD0347,17,Male,Student,3,4.2,Strategy,sid meier's civilization vi,Console,10.39,Average,3.36,,7.6,3,6.7,6.2,Poor,Sometimes,False,False,False,0.9,Normal,Sometimes,False,False,False,Low,0,3-6h,sid meier's civilization vi,336792.0
GD0348,17,Female,Student,3,10.6,Strategy,sid meier's civilization vi,Console,53.97,Poor,2.62,,3.8,6,3.6,3.6,Fair,Rarely,True,False,True,1.5,Depressed,Sometimes,False,False,False,Moderate,0,9-12h,sid meier's civilization vi,335483.0
GD0348,17,Female,Student,3,10.6,Strategy,sid meier's civilization vi,Console,53.97,Poor,2.62,,3.8,6,3.6,3.6,Fair,Rarely,True,False,True,1.5,Depressed,Sometimes,False,False,False,Moderate,0,9-12h,sid meier's civilization vi,335482.0
GD0348,17,Female,Student,3,10.6,Strategy,sid meier's civilization vi,Console,53.97,Poor,2.62,,3.8,6,3.6,3.6,Fair,Rarely,True,False,True,1.5,Depressed,Sometimes,False,False,False,Moderate,0,9-12h,sid meier's civilization vi,336792.0
GD0349,23,Female,Professional,12,4.4,FPS,counter-strike: global offensive,Multi-platform,22.6,Below Average,,9.0,9.6,3,9.6,7.0,Very Poor,Always,False,False,False,1.1,Irritable,Never,False,False,False,Low,0,3-6h,counter-strike: global offensive,3468.0
GD0350,20,Male,Student,9,5.8,Strategy,age of empires,PC,131.01,Average,3.2,2.0,10.7,4,7.2,6.8,Fair,Rarely,True,False,True,0.9,Anxious,Daily,False,True,False,Moderate,1,3-6h,,N/A
GD0351,30,Male,Professional,6,8.7,Battle Royale,fortnite,Multi-platform,189.93,Below Average,,5.0,3.5,5,4.5,4.6,Fair,Sometimes,False,True,True,2.4,Euphoric,Never,True,True,True,Severe,3,6-9h,fortnite,18141.0
GD0351,30,Male,Professional,6,8.7,Battle Royale,fortnite,Multi-platform,189.93,Below Average,,5.0,3.5,5,4.5,4.6,Fair,Sometimes,False,True,True,2.4,Euphoric,Never,True,True,True,Severe,3,6-9h,fortnite,417808.0
GD0351,30,Male,Professional,6,8.7,Battle Royale,fortnite,Multi-platform,189.93,Below Average,,5.0,3.5,5,4.5,4.6,Fair,Sometimes,False,True,True,2.4,Euphoric,Never,True,True,True,Severe,3,6-9h,fortnite,18167.0
GD0351,30,Male,Professional,6,8.7,Battle Royale,fortnite,Multi-platform,189.93,Below Average,,5.0,3.5,5,4.5,4.6,Fair,Sometimes,False,True,True,2.4,Euphoric,Never,True,True,True,Severe,3,6-9h,fortnite,18204.0
GD0352,17,Male,Student,2,4.7,Mobile Games,candy crush,PC,21.16,Average,1.47,,10.5,3,8.8,5.9,Fair,Often,False,False,False,2.0,Restless,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0353,19,Male,Student,1,2.1,FPS,overwatch,Mobile,14.14,Below Average,2.47,9.0,10.0,1,8.8,7.8,Good,Rarely,False,False,False,0.8,Angry,Sometimes,False,False,False,Low,0,0-3h,,N/A
GD0354,20,Female,Student,5,6.3,MMO,final fantasy xiv online,Console,12.48,Average,3.3,3.0,7.6,3,8.5,6.6,Good,Rarely,True,False,True,1.8,Euphoric,Rarely,False,True,False,Moderate,1,3-6h,final fantasy xiv online,39210.0
GD0355,15,Male,Student,4,6.2,Battle Royale,apex legends,PC,132.44,Good,1.34,,4.9,3,6.5,6.6,Fair,Rarely,True,False,True,1.1,Normal,Often,False,False,False,Low,0,3-6h,apex legends,176538.0
GD0355,15,Male,Student,4,6.2,Battle Royale,apex legends,PC,132.44,Good,1.34,,4.9,3,6.5,6.6,Fair,Rarely,True,False,True,1.1,Normal,Often,False,False,False,Low,0,3-6h,apex legends,495480.0
GD0355,15,Male,Student,4,6.2,Battle Royale,apex legends,PC,132.44,Good,1.34,,4.9,3,6.5,6.6,Fair,Rarely,True,False,True,1.1,Normal,Often,False,False,False,Low,0,3-6h,apex legends,176537.0
GD0356,19,Female,Student,4,5.0,Battle Royale,pubg,PC,36.55,Average,2.59,9.0,8.7,2,8.4,5.4,Poor,Rarely,True,False,True,2.0,Irritable,Often,False,False,False,Low,0,3-6h,,N/A
GD0357,19,Male,Student,4,5.5,MOBA,dota 2,Mobile,100.99,Average,3.78,7.0,6.2,4,7.4,5.2,Poor,Rarely,True,True,True,1.6,Irritable,Sometimes,False,True,False,Moderate,1,3-6h,dota 2,570.0
GD0358,21,Male,Student,1,1.7,RPG,cyberpunk 2077,PC,11.94,Excellent,1.28,4.0,10.9,1,9.3,7.9,Good,Often,False,False,False,0.2,Depressed,Sometimes,False,False,False,Low,0,0-3h,cyberpunk 2077,1091500.0
GD0358,21,Male,Student,1,1.7,RPG,cyberpunk 2077,PC,11.94,Excellent,1.28,4.0,10.9,1,9.3,7.9,Good,Often,False,False,False,0.2,Depressed,Sometimes,False,False,False,Low,0,0-3h,cyberpunk 2077,487113.0
GD0358,21,Male,Student,1,1.7,RPG,cyberpunk 2077,PC,11.94,Excellent,1.28,4.0,10.9,1,9.3,7.9,Good,Often,False,False,False,0.2,Depressed,Sometimes,False,False,False,Low,0,0-3h,cyberpunk 2077,421702.0
GD0358,21,Male,Student,1,1.7,RPG,cyberpunk 2077,PC,11.94,Excellent,1.28,4.0,10.9,1,9.3,7.9,Good,Often,False,False,False,0.2,Depressed,Sometimes,False,False,False,Low,0,0-3h,cyberpunk 2077,421362.0
GD0359,23,Female,Professional,7,4.6,MMO,world of warcraft,Multi-platform,90.9,Failing,,2.0,11.8,5,7.2,5.9,Good,Never,True,False,True,0.6,Depressed,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0360,18,Male,Student,3,6.5,RPG,cyberpunk 2077,Console,90.46,Failing,2.7,,4.3,4,7.6,3.2,Very Poor,Rarely,False,False,False,0.9,Angry,Rarely,True,False,False,Moderate,1,6-9h,cyberpunk 2077,1091500.0
GD0360,18,Male,Student,3,6.5,RPG,cyberpunk 2077,Console,90.46,Failing,2.7,,4.3,4,7.6,3.2,Very Poor,Rarely,False,False,False,0.9,Angry,Rarely,True,False,False,Moderate,1,6-9h,cyberpunk 2077,487113.0
GD0360,18,Male,Student,3,6.5,RPG,cyberpunk 2077,Console,90.46,Failing,2.7,,4.3,4,7.6,3.2,Very Poor,Rarely,False,False,False,0.9,Angry,Rarely,True,False,False,Moderate,1,6-9h,cyberpunk 2077,421702.0
GD0360,18,Male,Student,3,6.5,RPG,cyberpunk 2077,Console,90.46,Failing,2.7,,4.3,4,7.6,3.2,Very Poor,Rarely,False,False,False,0.9,Angry,Rarely,True,False,False,Moderate,1,6-9h,cyberpunk 2077,421362.0
GD0361,19,Male,Student,7,6.6,MOBA,dota 2,PC,111.93,Average,3.91,3.0,5.3,4,8.3,5.8,Very Poor,Sometimes,True,True,True,0.2,Depressed,Rarely,True,False,False,Moderate,1,6-9h,dota 2,570.0
GD0362,22,Male,Student,10,6.6,MOBA,league of legends,Mobile,22.27,Poor,1.74,9.0,6.2,5,7.6,3.9,Poor,Never,True,True,True,3.4,Irritable,Rarely,True,False,False,Moderate,1,6-9h,,N/A
GD0363,26,Male,Professional,12,8.7,MMO,world of warcraft,Console,423.75,Poor,,3.0,1.6,7,7.2,3.1,Poor,Often,True,True,True,0.9,Irritable,Sometimes,True,True,False,Severe,2,6-9h,,N/A
GD0364,20,Male,Student,5,5.8,Battle Royale,warzone,Console,50.13,Average,3.99,9.0,7.4,4,8.2,6.1,Poor,Rarely,True,True,True,2.1,Restless,Often,False,False,False,Low,0,3-6h,warzone,712230.0
GD0364,20,Male,Student,5,5.8,Battle Royale,warzone,Console,50.13,Average,3.99,9.0,7.4,4,8.2,6.1,Poor,Rarely,True,True,True,2.1,Restless,Often,False,False,False,Low,0,3-6h,warzone,2298160.0
GD0365,17,Male,Student,4,9.9,Strategy,starcraft ii,Multi-platform,162.18,Poor,1.4,,3.2,6,6.4,4.7,Poor,Never,True,True,True,0.7,Euphoric,Sometimes,True,False,False,High,1,9-12h,,N/A
GD0366,15,Male,Student,2,10.4,Strategy,sid meier's civilization vi,Multi-platform,157.76,Below Average,3.03,,3.0,7,4.9,3.1,Very Poor,Often,True,True,True,2.5,Restless,Daily,True,False,False,High,1,9-12h,sid meier's civilization vi,335483.0
GD0366,15,Male,Student,2,10.4,Strategy,sid meier's civilization vi,Multi-platform,157.76,Below Average,3.03,,3.0,7,4.9,3.1,Very Poor,Often,True,True,True,2.5,Restless,Daily,True,False,False,High,1,9-12h,sid meier's civilization vi,335482.0
GD0366,15,Male,Student,2,10.4,Strategy,sid meier's civilization vi,Multi-platform,157.76,Below Average,3.03,,3.0,7,4.9,3.1,Very Poor,Often,True,True,True,2.5,Restless,Daily,True,False,False,High,1,9-12h,sid meier's civilization vi,336792.0
GD0367,22,Female,Student,1,3.9,FPS,counter-strike: global offensive,Mobile,7.34,Average,2.05,1.0,7.5,1,7.6,6.7,Poor,Sometimes,False,False,False,1.1,Anxious,Sometimes,False,False,False,Low,0,3-6h,counter-strike: global offensive,3468.0
GD0368,14,Female,Student,2,9.4,MOBA,dota 2,Multi-platform,497.21,Failing,3.48,,4.8,5,6.2,4.0,Poor,Often,True,True,True,3.3,Angry,Rarely,True,True,False,Severe,2,9-12h,dota 2,570.0
GD0369,19,Male,Student,5,4.7,RPG,skyrim,PC,123.43,Average,2.5,3.0,8.7,2,8.1,6.3,Good,Never,True,False,True,0.1,Restless,Sometimes,False,False,False,Low,0,3-6h,skyrim,2435.0
GD0370,21,Female,Student,2,8.4,Battle Royale,pubg,Mobile,21.6,Excellent,3.34,9.0,6.3,4,7.5,4.8,Poor,Rarely,True,False,True,3.1,Depressed,Often,True,False,False,Moderate,1,6-9h,,N/A
GD0371,20,Female,Student,2,2.1,Strategy,starcraft ii,PC,5.6,Good,1.85,8.0,13.0,1,9.3,8.5,Good,Never,False,False,False,0.4,Excited,Daily,False,False,False,Low,0,0-3h,,N/A
GD0372,18,Female,Student,3,4.1,Battle Royale,pubg,PC,9.84,Poor,3.98,,12.5,3,9.6,6.6,Poor,Often,False,False,False,1.0,Depressed,Often,False,False,False,Low,0,3-6h,,N/A
GD0373,21,Male,Student,1,10.9,MOBA,mobile legends,Multi-platform,259.23,Poor,3.19,4.0,1.6,7,5.2,4.2,Poor,Rarely,True,True,True,4.3,Normal,Sometimes,True,False,True,Severe,2,9-12h,,N/A
GD0374,21,Female,Student,1,6.8,Battle Royale,fortnite,Console,113.4,Poor,1.49,8.0,5.7,5,4.7,3.6,Fair,Sometimes,True,False,True,0.9,Euphoric,Rarely,True,True,False,High,2,6-9h,fortnite,18141.0
GD0374,21,Female,Student,1,6.8,Battle Royale,fortnite,Console,113.4,Poor,1.49,8.0,5.7,5,4.7,3.6,Fair,Sometimes,True,False,True,0.9,Euphoric,Rarely,True,True,False,High,2,6-9h,fortnite,417808.0
GD0374,21,Female,Student,1,6.8,Battle Royale,fortnite,Console,113.4,Poor,1.49,8.0,5.7,5,4.7,3.6,Fair,Sometimes,True,False,True,0.9,Euphoric,Rarely,True,True,False,High,2,6-9h,fortnite,18167.0
GD0374,21,Female,Student,1,6.8,Battle Royale,fortnite,Console,113.4,Poor,1.49,8.0,5.7,5,4.7,3.6,Fair,Sometimes,True,False,True,0.9,Euphoric,Rarely,True,True,False,High,2,6-9h,fortnite,18204.0
GD0375,15,Male,Student,5,2.9,Strategy,starcraft ii,Mobile,34.24,Good,3.68,,13.3,2,9.0,8.5,Fair,Never,False,False,False,0.6,Excited,Never,False,False,False,Low,0,0-3h,,N/A
GD0376,23,Male,Professional,2,7.4,Mobile Games,candy crush,Mobile,65.5,Below Average,,8.0,6.5,2,5.9,4.3,Insomnia,Often,False,True,True,3.7,Anxious,Rarely,True,False,False,Moderate,1,6-9h,,N/A
GD0377,22,Male,Student,2,6.4,Mobile Games,genshin impact,Console,138.19,Excellent,3.49,2.0,5.3,3,7.2,6.5,Good,Often,False,True,True,0.1,Restless,Rarely,False,True,False,Moderate,1,6-9h,genshin impact,410617.0
GD0377,22,Male,Student,2,6.4,Mobile Games,genshin impact,Console,138.19,Excellent,3.49,2.0,5.3,3,7.2,6.5,Good,Often,False,True,True,0.1,Restless,Rarely,False,True,False,Moderate,1,6-9h,genshin impact,437991.0
GD0377,22,Male,Student,2,6.4,Mobile Games,genshin impact,Console,138.19,Excellent,3.49,2.0,5.3,3,7.2,6.5,Good,Often,False,True,True,0.1,Restless,Rarely,False,True,False,Moderate,1,6-9h,genshin impact,410618.0
GD0377,22,Male,Student,2,6.4,Mobile Games,genshin impact,Console,138.19,Excellent,3.49,2.0,5.3,3,7.2,6.5,Good,Often,False,True,True,0.1,Restless,Rarely,False,True,False,Moderate,1,6-9h,genshin impact,748280.0
GD0378,18,Male,Student,4,6.4,RPG,elden ring,PC,122.38,Average,2.09,,7.5,3,8.1,6.0,Poor,Always,False,False,False,2.1,Euphoric,Often,False,False,False,Low,0,6-9h,elden ring,1245620.0
GD0378,18,Male,Student,4,6.4,RPG,elden ring,PC,122.38,Average,2.09,,7.5,3,8.1,6.0,Poor,Always,False,False,False,2.1,Euphoric,Often,False,False,False,Low,0,6-9h,elden ring,489212.0
GD0379,19,Female,Student,4,5.9,RPG,skyrim,Mobile,89.49,Average,3.28,10.0,10.2,3,8.8,6.3,Fair,Rarely,False,True,True,0.5,Normal,Daily,False,False,False,Low,0,3-6h,skyrim,2435.0
GD0380,18,Male,Student,8,6.5,Strategy,starcraft ii,Mobile,117.74,Failing,3.7,,8.7,3,8.0,4.6,Poor,Always,True,False,True,3.3,Angry,Sometimes,False,True,False,Moderate,1,6-9h,,N/A
GD0381,17,Male,Student,4,5.2,FPS,counter-strike: global offensive,Multi-platform,115.04,Excellent,2.22,,9.1,2,7.8,6.4,Fair,Often,True,False,True,0.9,Angry,Sometimes,False,False,False,Low,0,3-6h,counter-strike: global offensive,3468.0
