record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,mapped_genre
GD0626,35,Male,Professional,7,6.9,Strategy,StarCraft II,Mobile,105.61,Failing,,8.0,5.7,5,7.8,5.2,Very Poor,Often,True,False,True,2.3,Normal,Never,True,True,False,High,2,6-9h,Strategy
GD0627,22,Female,Student,12,4.8,Strategy,Age of Empires,Multi-platform,19.11,Good,1.74,8.0,7.9,4,7.5,6.0,Fair,Rarely,True,False,True,0.9,Irritable,Often,False,False,False,Low,0,3-6h,Strategy
GD0628,16,Male,Student,2,4.5,Mmo,Final Fantasy XIV,Pc,77.9,Below Average,2.23,,8.9,3,7.0,5.6,Poor,Sometimes,False,False,False,2.0,Anxious,Often,False,False,False,Low,0,3-6h,Role-playing
GD0629,21,Female,Student,11,3.6,Fps,Overwatch,Mobile,40.97,Good,3.09,3.0,8.0,3,6.1,5.4,Good,Often,False,False,False,1.9,Withdrawn,Never,False,False,False,Low,0,3-6h,Action
GD0630,27,Female,Professional,16,12.0,Battle royale,Apex Legends,Console,348.26,Average,,4.0,0.0,9,4.9,5.2,Very Poor,Always,True,True,True,3.2,Restless,Sometimes,True,False,True,Severe,2,9-12h,Action
GD0631,16,Female,Student,4,5.4,Fps,CS:GO,Console,34.87,Poor,2.81,,6.0,2,8.3,5.8,Poor,Always,False,False,False,0.4,Irritable,Daily,False,False,False,Low,0,3-6h,Action
GD0632,23,Male,Professional,5,7.0,Mobile games,Clash of Clans,Pc,128.77,Average,,9.0,9.5,5,4.8,3.8,Poor,Never,True,False,True,6.2,Depressed,Often,True,True,False,High,2,6-9h,Casual
GD0633,25,Male,Professional,4,6.2,Strategy,Age of Empires,Console,30.42,Below Average,,8.0,10.2,6,8.0,5.9,Fair,Often,False,True,True,0.0,Restless,Daily,False,True,False,Moderate,1,3-6h,Strategy
GD0634,24,Male,Professional,5,5.7,Mmo,Elder Scrolls Online,Mobile,76.37,Good,,1.0,8.6,3,6.5,5.7,Poor,Sometimes,True,False,True,0.1,Anxious,Rarely,False,True,False,Moderate,1,3-6h,Role-playing
GD0635,16,Female,Student,2,6.2,Moba,Mobile Legends,Multi-platform,57.17,Good,3.53,,8.7,4,5.4,5.8,Poor,Sometimes,False,True,True,1.2,Restless,Rarely,False,True,False,Moderate,1,3-6h,Strategy
GD0636,19,Male,Student,8,9.6,Rpg,Elden Ring,Console,451.73,Good,2.57,8.0,0.5,7,7.0,3.6,Poor,Sometimes,False,True,True,4.7,Restless,Sometimes,False,True,False,High,1,9-12h,Role-playing
GD0637,19,Male,Student,8,11.1,Mmo,Elder Scrolls Online,Multi-platform,80.87,Excellent,1.58,9.0,0.8,8,3.8,5.9,Fair,Rarely,False,True,True,5.3,Angry,Sometimes,False,True,False,High,1,9-12h,Role-playing
GD0638,24,Male,Professional,10,7.8,Mobile games,Clash of Clans,Console,143.11,Poor,,6.0,8.0,3,7.0,5.9,Insomnia,Often,True,True,True,0.0,Angry,Daily,False,True,True,High,2,6-9h,Casual
GD0639,20,Male,Student,4,6.0,Battle royale,PUBG,Console,33.26,Failing,3.88,8.0,10.7,6,6.0,5.5,Good,Often,True,True,True,0.2,Restless,Never,False,True,False,Moderate,1,3-6h,Action
GD0640,14,Female,Student,1,3.1,Moba,Dota 2,Mobile,37.55,Excellent,2.8,,13.4,1,8.4,7.0,Good,Often,False,False,False,1.5,Normal,Daily,False,False,False,Low,0,0-3h,Strategy
GD0641,25,Female,Professional,5,7.2,Strategy,Civilization VI,Console,135.46,Below Average,,1.0,6.8,4,7.3,4.4,Fair,Always,True,False,True,1.4,Irritable,Never,True,True,False,High,2,6-9h,Strategy
GD0642,22,Male,Student,11,6.9,Mobile games,Genshin Impact,Mobile,140.64,Below Average,3.05,8.0,5.0,4,7.7,6.0,Fair,Rarely,True,True,True,0.2,Euphoric,Sometimes,True,False,False,Moderate,1,6-9h,Casual
GD0643,22,Male,Student,3,2.5,Fps,Valorant,Mobile,28.41,Below Average,3.54,2.0,10.5,3,8.7,8.1,Fair,Always,False,False,False,0.0,Normal,Never,False,False,False,Low,0,0-3h,Action
GD0644,28,Female,Professional,5,5.9,Rpg,Skyrim,Mobile,97.31,Excellent,,3.0,10.3,3,5.6,6.6,Good,Rarely,True,False,True,0.0,Anxious,Rarely,False,True,False,Moderate,1,3-6h,Role-playing
GD0645,26,Male,Professional,9,5.9,Rpg,Skyrim,Pc,112.85,Good,,6.0,10.6,3,7.3,6.3,Fair,Never,False,False,False,1.7,Restless,Rarely,False,False,False,Low,0,3-6h,Role-playing
GD0646,19,Male,Student,7,4.8,Strategy,Age of Empires,Multi-platform,115.72,Good,1.51,9.0,8.2,4,5.5,5.9,Poor,Often,True,False,True,3.7,Normal,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0647,17,Female,Student,6,4.6,Moba,Dota 2,Multi-platform,20.94,Average,2.23,,10.5,4,8.1,6.0,Fair,Rarely,True,False,True,1.3,Irritable,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0648,16,Female,Student,5,5.2,Strategy,StarCraft II,Pc,10.52,Good,2.22,,9.1,2,8.9,6.3,Fair,Often,True,False,True,3.2,Irritable,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0649,30,Female,Professional,18,5.2,Mmo,Final Fantasy XIV,Pc,126.54,Good,,9.0,8.3,4,8.5,6.5,Good,Often,True,False,True,1.8,Irritable,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0650,22,Male,Student,4,5.6,Mmo,World of Warcraft,Mobile,130.0,Average,3.42,2.0,10.2,4,5.9,6.3,Poor,Rarely,True,False,True,0.3,Anxious,Often,False,True,False,Moderate,1,3-6h,Role-playing
GD0651,16,Female,Student,4,5.0,Mmo,World of Warcraft,Console,145.08,Poor,2.26,,10.4,3,5.5,5.9,Poor,Never,True,False,True,2.1,Normal,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0652,21,Male,Student,3,7.0,Moba,League of Legends,Mobile,142.25,Poor,3.57,4.0,5.1,3,8.2,4.8,Very Poor,Often,True,True,True,1.0,Angry,Rarely,False,True,False,Moderate,1,6-9h,Strategy
GD0653,19,Male,Student,2,1.7,Rpg,Cyberpunk 2077,Console,36.8,Excellent,2.23,10.0,9.8,2,10.4,8.7,Good,Often,False,False,False,0.4,Depressed,Often,False,False,False,Low,0,0-3h,Role-playing
GD0654,22,Female,Student,1,6.4,Battle royale,Warzone,Multi-platform,145.93,Average,3.24,4.0,9.5,2,6.1,5.4,Poor,Rarely,True,False,True,0.3,Irritable,Never,False,True,False,Moderate,1,6-9h,Action
GD0655,20,Female,Student,6,3.3,Mobile games,PUBG Mobile,Mobile,13.68,Excellent,2.74,3.0,10.7,1,9.1,8.3,Good,Sometimes,False,False,False,1.2,Normal,Daily,False,False,False,Low,0,0-3h,Casual
GD0656,16,Female,Student,4,9.3,Strategy,StarCraft II,Multi-platform,90.17,Below Average,1.82,,4.5,6,3.7,3.1,Fair,Always,False,True,True,0.5,Irritable,Sometimes,False,True,True,Severe,2,9-12h,Strategy
GD0657,20,Female,Student,6,6.3,Mmo,Final Fantasy XIV,Mobile,80.72,Average,2.54,5.0,9.5,6,8.5,6.2,Poor,Rarely,False,True,True,3.1,Normal,Rarely,False,False,False,Low,0,3-6h,Role-playing
GD0658,24,Male,Professional,14,13.4,Mmo,Final Fantasy XIV,Pc,64.52,Below Average,,3.0,1.6,9,5.2,3.9,Very Poor,Never,True,False,True,6.3,Depressed,Daily,False,True,False,High,1,12h+,Role-playing
GD0659,18,Male,Student,4,6.6,Battle royale,Apex Legends,Mobile,80.91,Poor,2.34,,7.0,5,5.6,5.4,Insomnia,Often,True,True,True,0.8,Restless,Often,False,False,False,Low,0,6-9h,Action
GD0660,20,Female,Student,8,5.3,Mmo,World of Warcraft,Console,128.13,Poor,3.93,2.0,7.1,2,9.0,6.8,Fair,Never,True,False,True,0.4,Irritable,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0661,16,Male,Student,4,7.4,Rpg,Elden Ring,Console,67.44,Below Average,3.68,,8.7,3,5.8,5.2,Fair,Sometimes,True,True,True,2.1,Irritable,Often,True,True,False,High,2,6-9h,Role-playing
GD0662,22,Female,Student,6,1.8,Strategy,Age of Empires,Multi-platform,40.78,Excellent,3.17,10.0,14.2,2,8.9,8.0,Good,Rarely,False,False,False,0.2,Restless,Often,False,False,False,Low,0,0-3h,Strategy
GD0663,20,Male,Student,9,4.4,Rpg,Elden Ring,Multi-platform,38.47,Good,1.51,2.0,8.7,4,7.6,6.3,Fair,Rarely,False,False,False,0.3,Euphoric,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0664,16,Male,Student,6,4.5,Fps,Valorant,Console,104.97,Average,3.45,,6.2,4,7.0,5.1,Poor,Never,False,False,False,0.4,Depressed,Sometimes,False,False,False,Low,0,3-6h,Action
GD0665,33,Female,Professional,14,3.7,Battle royale,Fortnite,Console,23.14,Average,,10.0,11.5,3,9.3,6.5,Poor,Never,False,False,False,0.1,Depressed,Sometimes,False,False,False,Low,0,3-6h,Action
GD0666,18,Female,Student,7,1.5,Rpg,Elden Ring,Pc,0.1,Good,1.91,,11.9,1,8.1,7.1,Fair,Rarely,False,False,False,0.7,Withdrawn,Rarely,False,False,False,Low,0,0-3h,Role-playing
GD0667,19,Male,Student,8,6.7,Battle royale,Apex Legends,Mobile,117.79,Below Average,3.61,5.0,7.5,2,6.6,3.8,Very Poor,Sometimes,True,False,True,0.4,Withdrawn,Daily,True,True,False,High,2,6-9h,Action
GD0668,15,Male,Student,1,6.5,Mmo,World of Warcraft,Mobile,109.59,Good,3.57,,6.9,2,5.0,4.7,Very Poor,Always,True,False,True,4.2,Anxious,Sometimes,True,False,False,Moderate,1,6-9h,Role-playing
GD0669,31,Male,Professional,3,1.4,Rpg,Skyrim,Console,24.22,Poor,,1.0,14.6,1,10.5,8.8,Good,Always,False,False,False,0.3,Irritable,Never,False,False,False,Low,0,0-3h,Role-playing
GD0670,14,Male,Student,4,8.3,Mobile games,Genshin Impact,Multi-platform,37.2,Poor,1.19,,8.2,6,5.5,6.0,Very Poor,Always,False,False,False,4.4,Restless,Rarely,True,False,False,Moderate,1,6-9h,Casual
GD0671,24,Male,Professional,12,9.3,Strategy,Age of Empires,Multi-platform,170.31,Poor,,8.0,3.2,6,6.6,4.0,Fair,Never,True,False,True,4.3,Anxious,Daily,True,True,True,Severe,3,9-12h,Strategy
GD0672,19,Male,Student,9,4.0,Rpg,Skyrim,Console,29.01,Excellent,3.33,3.0,11.4,1,9.1,6.9,Poor,Always,False,False,False,1.1,Irritable,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0673,15,Male,Student,4,8.0,Mmo,World of Warcraft,Multi-platform,80.45,Poor,2.83,,7.3,5,6.3,5.4,Very Poor,Often,True,True,True,4.0,Depressed,Rarely,True,False,True,High,2,6-9h,Role-playing
GD0674,26,Male,Professional,14,6.0,Strategy,Civilization VI,Pc,24.29,Poor,,7.0,7.9,4,6.2,6.0,Poor,Always,True,True,True,1.6,Anxious,Never,False,True,False,Moderate,1,3-6h,Strategy
GD0675,33,Male,Professional,18,4.2,Mmo,World of Warcraft,Pc,17.42,Excellent,,7.0,10.5,2,6.2,5.9,Fair,Sometimes,False,False,False,0.0,Normal,Rarely,False,False,False,Low,0,3-6h,Role-playing
GD0676,14,Male,Student,3,4.0,Mobile games,Genshin Impact,Mobile,15.49,Good,1.44,,9.6,2,7.8,6.8,Poor,Sometimes,False,False,False,1.5,Depressed,Sometimes,False,False,False,Low,0,3-6h,Casual
GD0677,16,Female,Student,2,6.5,Mobile games,PUBG Mobile,Pc,83.36,Below Average,1.86,,5.9,4,7.1,5.6,Insomnia,Always,True,True,True,2.3,Euphoric,Never,True,False,False,Moderate,1,6-9h,Casual
GD0678,18,Female,Student,7,8.0,Rpg,Cyberpunk 2077,Mobile,41.3,Below Average,3.11,,3.6,6,5.9,3.2,Poor,Often,True,False,True,4.8,Withdrawn,Daily,True,True,False,High,2,6-9h,Role-playing
GD0679,18,Male,Student,5,3.5,Strategy,Civilization VI,Mobile,24.33,Below Average,2.01,,11.2,1,7.5,8.8,Fair,Sometimes,False,False,False,0.4,Anxious,Daily,False,False,False,Low,0,3-6h,Strategy
GD0680,15,Female,Student,2,6.4,Mobile games,Clash of Clans,Pc,84.7,Average,1.46,,5.5,5,5.1,5.7,Poor,Often,False,True,True,0.9,Restless,Daily,False,False,False,Low,0,6-9h,Casual
GD0681,19,Male,Student,1,8.2,Fps,Valorant,Mobile,41.81,Below Average,1.1,4.0,4.5,4,5.2,4.0,Poor,Sometimes,False,True,True,1.1,Euphoric,Often,False,False,True,Moderate,1,6-9h,Action
GD0682,15,Male,Student,2,0.7,Moba,Dota 2,Pc,15.58,Good,3.68,,16.5,1,10.6,7.5,Good,Often,False,False,False,0.0,Normal,Sometimes,False,False,False,Low,0,0-3h,Strategy
GD0683,17,Female,Student,1,3.7,Rpg,Skyrim,Pc,23.73,Average,1.27,,10.9,3,9.7,5.6,Very Poor,Often,False,False,False,0.7,Angry,Often,False,False,False,Low,0,3-6h,Role-playing
GD0684,20,Female,Student,10,2.0,Moba,Dota 2,Mobile,10.61,Average,3.82,4.0,12.2,2,10.4,7.9,Good,Always,False,False,False,0.7,Normal,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0685,23,Female,Professional,11,9.7,Fps,Call of Duty,Multi-platform,118.63,Below Average,,3.0,3.1,6,3.2,5.7,Very Poor,Always,True,False,True,1.0,Normal,Sometimes,False,False,True,High,1,9-12h,Action
GD0686,15,Female,Student,2,4.3,Mobile games,Clash of Clans,Multi-platform,8.15,Poor,3.12,,8.6,4,7.6,5.0,Poor,Never,False,False,False,0.4,Angry,Rarely,False,False,False,Low,0,3-6h,Casual
GD0687,22,Male,Student,3,3.5,Fps,CS:GO,Console,44.2,Average,2.17,8.0,8.6,1,8.1,8.9,Good,Always,False,False,False,0.2,Normal,Daily,False,False,False,Low,0,3-6h,Action
GD0688,19,Female,Student,9,12.3,Fps,Valorant,Pc,413.29,Poor,2.55,2.0,1.6,9,4.4,3.5,Fair,Sometimes,False,True,True,1.6,Restless,Never,True,True,False,Severe,2,12h+,Action
GD0689,16,Male,Student,4,3.8,Fps,CS:GO,Mobile,34.33,Good,1.68,,9.8,2,9.2,5.0,Poor,Rarely,False,False,False,0.4,Excited,Sometimes,False,False,False,Low,0,3-6h,Action
GD0690,16,Male,Student,2,10.9,Rpg,Cyberpunk 2077,Console,52.19,Below Average,1.71,,0.0,9,5.9,5.3,Poor,Never,False,True,True,5.0,Depressed,Often,True,True,False,Severe,2,9-12h,Role-playing
GD0691,26,Male,Professional,3,4.8,Fps,Valorant,Multi-platform,107.55,Average,,10.0,6.6,4,9.2,6.3,Good,Rarely,True,False,True,2.3,Anxious,Sometimes,False,False,False,Low,0,3-6h,Action
GD0692,23,Male,Professional,10,3.8,Rpg,Skyrim,Pc,32.76,Failing,,1.0,10.6,3,7.5,5.5,Poor,Rarely,False,False,False,0.9,Excited,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0693,19,Male,Student,6,12.5,Fps,CS:GO,Multi-platform,376.05,Average,1.55,3.0,0.0,9,2.4,5.7,Insomnia,Rarely,True,True,True,1.3,Irritable,Daily,False,False,False,Moderate,0,12h+,Action
GD0694,22,Other,Student,4,4.4,Battle royale,Warzone,Console,17.3,Below Average,1.66,9.0,10.2,2,6.4,6.6,Poor,Often,False,False,False,0.1,Angry,Daily,False,False,False,Low,0,3-6h,Action
GD0695,16,Male,Student,4,11.4,Strategy,Age of Empires,Console,233.11,Poor,1.49,,2.3,7,3.9,3.3,Poor,Often,True,False,True,2.9,Euphoric,Rarely,False,True,False,High,1,9-12h,Strategy
GD0696,27,Male,Professional,1,8.9,Rpg,Elden Ring,Mobile,258.94,Poor,,9.0,3.3,6,5.8,4.4,Poor,Never,True,False,True,1.5,Anxious,Sometimes,False,False,False,Moderate,0,6-9h,Role-playing
GD0697,24,Male,Professional,2,2.3,Battle royale,Apex Legends,Console,6.27,Good,,5.0,14.1,1,9.5,8.5,Fair,Never,False,False,False,0.2,Normal,Often,False,False,False,Low,0,0-3h,Action
GD0698,16,Other,Student,1,4.7,Mmo,World of Warcraft,Console,24.44,Excellent,3.71,,7.1,2,9.2,6.2,Fair,Never,False,False,False,0.1,Angry,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0699,15,Female,Student,2,5.0,Strategy,Civilization VI,Pc,10.19,Good,1.54,,11.5,2,5.8,6.4,Good,Always,True,False,True,0.3,Normal,Often,False,False,False,Low,0,3-6h,Strategy
GD0700,17,Male,Student,1,3.0,Fps,CS:GO,Mobile,30.68,Average,1.99,,12.2,1,9.1,8.4,Poor,Sometimes,False,False,False,3.4,Normal,Often,False,False,False,Low,0,0-3h,Action
GD0701,17,Male,Student,4,7.1,Rpg,Cyberpunk 2077,Console,49.26,Failing,2.91,,5.4,6,6.4,5.0,Poor,Never,True,True,True,0.6,Anxious,Sometimes,False,False,False,Low,0,6-9h,Role-playing
GD0702,19,Female,Student,6,8.5,Moba,Dota 2,Mobile,354.28,Excellent,1.77,8.0,3.8,5,4.7,3.3,Poor,Sometimes,True,True,True,1.2,Depressed,Never,True,True,False,Severe,2,6-9h,Strategy
GD0703,25,Female,Professional,13,4.8,Moba,Mobile Legends,Mobile,35.97,Below Average,,3.0,9.7,2,9.2,6.0,Fair,Rarely,True,False,True,1.5,Irritable,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0704,27,Male,Professional,14,1.7,Rpg,Cyberpunk 2077,Console,15.3,Excellent,,6.0,10.9,1,7.0,7.7,Fair,Rarely,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,Role-playing
GD0705,20,Male,Student,2,8.3,Moba,Mobile Legends,Multi-platform,69.71,Excellent,1.09,10.0,3.6,6,4.0,5.9,Very Poor,Often,False,False,False,1.1,Depressed,Often,False,False,False,Low,0,6-9h,Strategy
GD0706,17,Male,Student,4,12.1,Mobile games,Genshin Impact,Pc,380.39,Below Average,1.75,,2.6,8,3.0,5.6,Insomnia,Rarely,True,True,True,6.0,Normal,Rarely,True,False,True,Severe,2,9-12h,Casual
GD0707,17,Female,Student,3,5.8,Battle royale,Warzone,Multi-platform,123.39,Below Average,2.7,,9.5,3,5.2,6.8,Very Poor,Always,True,False,True,0.3,Angry,Rarely,False,True,False,Moderate,1,3-6h,Action
GD0708,17,Female,Student,4,8.5,Mobile games,PUBG Mobile,Multi-platform,200.6,Poor,1.42,,3.8,8,3.6,3.9,Poor,Always,False,False,False,1.5,Restless,Daily,True,True,False,Severe,2,6-9h,Casual
GD0709,19,Male,Student,5,3.9,Battle royale,Warzone,Mobile,27.46,Good,1.56,1.0,9.5,1,7.9,5.3,Very Poor,Never,False,False,False,0.2,Depressed,Daily,False,False,False,Low,0,3-6h,Action
GD0710,24,Female,Professional,7,3.7,Moba,Mobile Legends,Mobile,30.53,Good,,9.0,9.7,1,7.7,5.5,Fair,Always,False,False,False,1.0,Normal,Daily,False,False,False,Low,0,3-6h,Strategy
GD0711,21,Male,Student,4,10.4,Moba,Dota 2,Multi-platform,380.83,Failing,2.21,10.0,5.8,6,3.9,5.7,Very Poor,Never,True,True,True,1.1,Depressed,Never,True,True,False,Severe,2,9-12h,Strategy
GD0712,28,Female,Professional,3,6.4,Rpg,Cyberpunk 2077,Mobile,86.39,Below Average,,1.0,8.9,4,8.2,6.5,Very Poor,Sometimes,False,True,True,1.5,Irritable,Daily,False,True,False,Moderate,1,6-9h,Role-playing
GD0713,19,Male,Student,6,10.0,Rpg,Elden Ring,Multi-platform,270.84,Failing,3.7,9.0,3.9,5,5.8,5.4,Good,Rarely,True,False,True,1.0,Anxious,Daily,False,False,True,High,1,9-12h,Role-playing
GD0714,20,Male,Student,4,11.1,Fps,Valorant,Mobile,396.0,Poor,1.98,6.0,2.0,6,5.8,5.6,Fair,Rarely,False,True,True,0.4,Restless,Sometimes,True,True,True,Severe,3,9-12h,Action
GD0715,19,Male,Student,5,6.7,Mobile games,Candy Crush,Console,56.05,Good,3.55,4.0,8.2,5,6.4,4.9,Fair,Often,True,True,True,3.4,Anxious,Rarely,True,False,False,Moderate,1,6-9h,Casual
GD0716,24,Male,Professional,14,5.9,Fps,CS:GO,Pc,37.44,Average,,3.0,6.7,4,6.6,6.8,Good,Rarely,False,False,False,0.5,Normal,Rarely,False,False,False,Low,0,3-6h,Action
GD0717,30,Male,Professional,11,3.0,Rpg,Cyberpunk 2077,Multi-platform,13.32,Good,,6.0,12.2,1,7.4,8.3,Good,Always,False,False,False,1.0,Excited,Sometimes,False,False,False,Low,0,0-3h,Role-playing
GD0718,17,Male,Student,3,6.6,Moba,Dota 2,Console,17.0,Average,3.92,,5.2,3,6.8,4.8,Fair,Never,True,False,True,0.3,Angry,Daily,True,True,False,High,2,6-9h,Strategy
GD0719,21,Male,Student,1,11.7,Fps,Overwatch,Mobile,303.54,Poor,3.05,5.0,0.0,7,5.1,6.0,Very Poor,Never,True,True,True,0.8,Depressed,Often,False,True,False,High,1,9-12h,Action
GD0720,23,Female,Professional,6,13.0,Rpg,Elden Ring,Console,239.25,Below Average,,7.0,0.0,8,5.1,5.2,Insomnia,Sometimes,True,False,True,6.4,Anxious,Daily,True,True,False,Severe,2,12h+,Role-playing
GD0721,14,Male,Student,3,4.3,Mobile games,Candy Crush,Mobile,27.9,Average,2.63,,9.7,2,6.6,5.6,Fair,Rarely,False,False,False,0.0,Depressed,Often,False,False,False,Low,0,3-6h,Casual
GD0722,21,Male,Student,10,4.8,Moba,Dota 2,Multi-platform,110.49,Poor,2.42,3.0,7.7,2,6.0,7.0,Poor,Often,True,False,True,2.7,Angry,Never,False,False,False,Low,0,3-6h,Strategy
GD0723,23,Male,Professional,5,3.9,Strategy,Civilization VI,Multi-platform,29.56,Poor,,8.0,10.4,2,7.2,6.7,Poor,Always,False,False,False,0.3,Angry,Never,False,False,False,Low,0,3-6h,Strategy
GD0724,17,Female,Student,6,5.1,Mobile games,Clash of Clans,Pc,97.92,Below Average,3.96,,10.6,1,5.8,7.0,Good,Often,True,False,True,0.3,Normal,Sometimes,False,False,False,Low,0,3-6h,Casual
GD0725,19,Male,Student,2,7.8,Moba,Mobile Legends,Mobile,106.73,Poor,1.74,4.0,7.1,6,7.2,4.1,Very Poor,Sometimes,False,True,True,1.5,Anxious,Daily,True,True,True,Severe,3,6-9h,Strategy
GD0726,18,Female,Student,5,2.1,Battle royale,Fortnite,Multi-platform,49.39,Average,1.86,,9.8,1,9.3,8.6,Good,Sometimes,False,False,False,0.7,Normal,Daily,False,False,False,Low,0,0-3h,Action
GD0727,17,Female,Student,6,6.2,Mobile games,Genshin Impact,Mobile,37.0,Below Average,2.22,,5.2,4,5.2,5.7,Fair,Sometimes,True,True,True,2.2,Angry,Often,False,True,False,Moderate,1,3-6h,Casual
GD0728,17,Male,Student,2,6.3,Moba,Mobile Legends,Console,147.26,Average,3.01,,8.6,2,6.9,6.6,Fair,Often,True,True,True,2.0,Anxious,Never,False,True,False,Moderate,1,3-6h,Strategy
GD0729,21,Male,Student,8,8.4,Fps,Valorant,Multi-platform,73.12,Below Average,2.38,10.0,2.8,6,5.8,5.1,Poor,Never,False,True,True,1.8,Anxious,Rarely,True,True,True,Severe,3,6-9h,Action
GD0730,22,Male,Student,11,10.3,Strategy,Age of Empires,Pc,446.66,Poor,2.9,10.0,2.9,6,4.1,5.8,Poor,Sometimes,True,True,True,3.9,Irritable,Rarely,True,True,False,Severe,2,9-12h,Strategy
GD0731,17,Female,Student,3,3.2,Battle royale,Fortnite,Pc,12.37,Poor,3.6,,13.8,1,7.9,7.2,Good,Never,False,False,False,0.9,Euphoric,Sometimes,False,False,False,Low,0,0-3h,Action
GD0732,28,Female,Professional,9,8.6,Moba,League of Legends,Multi-platform,309.02,Average,,2.0,4.8,6,5.3,4.2,Fair,Rarely,False,True,True,3.7,Anxious,Sometimes,False,True,True,Severe,2,6-9h,Strategy
GD0733,19,Female,Student,4,4.3,Battle royale,Fortnite,Console,18.74,Below Average,1.96,1.0,8.1,3,8.2,5.5,Fair,Often,False,False,False,1.0,Depressed,Sometimes,False,False,False,Low,0,3-6h,Action
GD0734,23,Male,Professional,10,5.4,Battle royale,Warzone,Multi-platform,101.27,Average,,9.0,12.0,3,7.2,6.7,Good,Often,True,False,True,0.0,Normal,Never,False,False,False,Low,0,3-6h,Action
GD0735,17,Female,Student,5,4.4,Fps,Overwatch,Mobile,35.72,Poor,1.03,,8.1,2,9.5,6.1,Fair,Never,False,False,False,0.3,Normal,Sometimes,False,False,False,Low,0,3-6h,Action
GD0736,18,Male,Student,5,11.4,Battle royale,Fortnite,Mobile,151.46,Below Average,1.61,,0.2,8,5.1,4.6,Very Poor,Sometimes,False,True,True,2.5,Anxious,Often,True,False,False,High,1,9-12h,Action
GD0737,17,Male,Student,7,8.6,Rpg,Skyrim,Multi-platform,123.19,Poor,2.95,,3.8,5,5.6,4.9,Poor,Never,True,True,True,2.6,Irritable,Often,True,True,True,Severe,3,6-9h,Role-playing
GD0738,15,Female,Student,5,7.0,Strategy,Civilization VI,Pc,65.22,Failing,1.93,,3.7,4,8.4,4.0,Poor,Rarely,True,True,True,0.1,Anxious,Often,True,False,False,Moderate,1,6-9h,Strategy
GD0739,29,Male,Professional,4,5.8,Mmo,World of Warcraft,Console,27.31,Poor,,1.0,9.5,4,7.7,6.6,Good,Rarely,False,True,True,0.5,Normal,Rarely,False,True,False,Moderate,1,3-6h,Role-playing
GD0740,17,Male,Student,7,6.2,Strategy,Civilization VI,Pc,115.5,Average,3.01,,6.2,5,7.0,5.4,Poor,Rarely,True,False,True,2.2,Anxious,Never,False,False,False,Low,0,3-6h,Strategy
GD0741,17,Male,Student,7,6.3,Mmo,Elder Scrolls Online,Pc,35.84,Good,2.75,,7.5,3,7.9,6.2,Very Poor,Often,True,True,True,0.8,Restless,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0742,22,Male,Student,8,13.5,Fps,Overwatch,Mobile,52.68,Poor,1.93,10.0,0.0,10,2.0,4.3,Very Poor,Never,True,False,True,0.8,Restless,Often,False,True,False,High,1,12h+,Action
GD0743,26,Male,Professional,2,7.4,Mobile games,Genshin Impact,Pc,75.3,Poor,,3.0,5.0,4,7.7,3.0,Fair,Often,True,False,True,0.8,Euphoric,Daily,True,True,False,High,2,6-9h,Casual
GD0744,20,Male,Student,1,1.2,Moba,Dota 2,Multi-platform,39.28,Average,1.86,10.0,15.1,1,9.7,8.2,Fair,Rarely,False,False,False,0.3,Restless,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0745,18,Male,Student,6,2.3,Strategy,Age of Empires,Mobile,35.69,Excellent,1.76,,12.9,2,10.2,7.4,Fair,Often,False,False,False,0.6,Normal,Often,False,False,False,Low,0,0-3h,Strategy
GD0746,22,Female,Student,11,4.6,Moba,League of Legends,Console,46.89,Excellent,1.71,2.0,9.0,3,7.5,6.0,Fair,Never,True,False,True,0.5,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0747,29,Male,Professional,15,0.7,Moba,Mobile Legends,Multi-platform,46.38,Below Average,,4.0,11.8,1,8.5,7.3,Fair,Sometimes,False,False,False,0.3,Restless,Daily,False,False,False,Low,0,0-3h,Strategy
