game_id,gaming_platform,title,genres
2983630,Pc,Art Diff,"['Casual', 'Free To Play']"
2983730,Pc,Before Exit: Supermarket,"['Indie', 'Simulation']"
2983770,Pc,Bad Omens: 8th Apartment,"['Action', 'Adventure', 'Indie']"
2983780,Pc,Head Collector VR,"['Action', 'Early Access']"
2983790,Pc,Country Tales 2: New Frontiers Collector's Edition,"['Casual', 'Simulation', 'Strategy']"
2983840,Pc,#!/bin/bash,"['Adventure', 'Casual', 'Indie']"
2983910,Pc,Power Grid,"['Casual', 'Strategy']"
2983940,Pc,SkateLab,"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']"
2983950,Pc,Load Shedding,['Simulation']
2984100,Pc,Camgirl Ying,"['Casual', 'Indie', 'RPG', 'Simulation']"
2983130,Pc,The Local Playtest,
2983180,Pc,Qullusrent3,['Indie']
2983260,Pc,LUNARiA -Virtualized Moonchild-,"['Adventure', 'Casual', 'Simulation']"
2983270,Pc,"SEX, Stocks & Cocks","['Casual', 'RPG', 'Simulation']"
2983300,Pc,Spice Trade,"['Adventure', 'RPG', 'Free To Play']"
2979890,Pc,Gudrun's Solitaire Duel,['Free To Play']
2983370,Pc,HeavensSea,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2983430,Pc,Hallway of Horrors,"['Casual', 'Indie']"
2983500,Pc,Prime Agents,"['Action', 'Indie', 'Early Access']"
2983510,Pc,Factory Outlet Simulator: Prologue,"['Simulation', 'Free To Play']"
2982620,Pc,Canvas Playtest,
2982650,Pc,Macie's Magic Melee,"['Action', 'Free To Play']"
2982720,Pc,Buck Swash and the Idol of Tak'Mahud Playtest,
2982730,Pc,Biblios: Tome of Darkness,['Action']
2982820,Pc,Mr Mitty and the Itty Bitty Kitty Committee,['Adventure']
2982930,Pc,Death In The Afternoon,"['Free To Play', 'Early Access']"
2983040,Pc,Abyssal,"['Strategy', 'Free To Play']"
2983070,Pc,MouseVentures,"['Casual', 'Free To Play']"
2982080,Pc,异星家园 Playtest,
2982130,Pc,Relaxing Time Paradise Resort Collector's Edition,"['Adventure', 'Casual']"
2982220,Pc,Hunter: Space Pirates,"['Casual', 'Indie']"
2982250,Pc,BROKEN TAPE,"['Indie', 'Simulation']"
2982480,Pc,DASH n CRY,"['Action', 'Adventure', 'Indie', 'Free To Play']"
2982500,Pc,Taquero Simulator,"['Casual', 'Indie', 'Simulation']"
2982570,Pc,Excommunicated,"['Action', 'Adventure', 'Indie', 'Strategy', 'Free To Play']"
2982590,Pc,Furry Feet Girls,"['Casual', 'Indie']"
2981590,Pc,Factory Outlet Simulator,"['Indie', 'Simulation']"
2981650,Pc,Shift 87,"['Adventure', 'Casual', 'Indie']"
2981680,Pc,Astronomics Playtest,
2981690,Pc,Tiny Machinery: Lost Reality,"['Adventure', 'Indie', 'Strategy']"
2979950,Pc,Limits of intelligence,"['Indie', 'Simulation', 'Free To Play']"
2968730,Pc,Mr Snuggles Dungeon Adventure,"['Action', 'Adventure', 'Indie']"
2981700,Pc,Retro Wave,"['Action', 'Casual', 'Indie', 'Racing']"
2981750,Pc,SUBMARINES 2D,"['Action', 'Adventure', 'Racing', 'Strategy']"
2981760,Pc,Hero Vs 1000,"['Action', 'Casual', 'Indie']"
2981790,Pc,Kuri Kuri Click! ~My Renaissance!~,"['Casual', 'Indie']"
2981800,Pc,Furriend,"['Casual', 'Free To Play']"
2981890,Pc,Crab God Playtest,
2981910,Pc,Jurassic Tower Defense,"['Indie', 'Strategy', 'Early Access']"
2982010,Pc,Just a Lullaby,"['Action', 'Adventure', 'Indie', 'Early Access']"
2981080,Pc,LOST LIGHT: Bright mates,"['Action', 'Adventure']"
2981150,Pc,Alone in the School,"['Adventure', 'Casual', 'Indie']"
2981210,Pc,snatch&swallow,"['Adventure', 'Casual', 'RPG', 'Early Access']"
2981300,Pc,Golf In Wonderland,"['Casual', 'Indie', 'Sports', 'Free To Play']"
2981320,Pc,Los Pingheros Playtest,
2981350,Pc,My Girlfriend is... Centaur,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2981440,Pc,黑山房产中介,"['RPG', 'Simulation', 'Strategy']"
2981510,Pc,Lost and Found Co. Playtest,
2981530,Pc,索罗灵魂之戒—神界篇,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2980580,Pc,ASTRODRIFTER,['Action']
2980610,Pc,Random Hero Defense,"['Simulation', 'Strategy']"
2980660,Pc,Click on ladybugs together,"['Casual', 'Indie']"
2980670,Pc,Cubic Tetris,"['Casual', 'Indie']"
2980780,Pc,炎龙传说1+2 Playtest,
2980050,Pc,机械恋心,"['Adventure', 'Casual', 'Indie', 'Free To Play', 'Early Access']"
2968840,Pc,Fest Guests,"['Action', 'Adventure', 'Casual']"
2980880,Pc,Hentai Sister,"['Casual', 'Strategy']"
2980910,Pc,the another world,"['Action', 'Adventure', 'Indie', 'Strategy']"
2980940,Pc,Loop:ClassRoom,"['Adventure', 'Casual', 'Indie']"
2980970,Pc,BARHEIM,"['Casual', 'Indie', 'Strategy']"
2981030,Pc,OutRoad Fury,"['Action', 'Adventure', 'Indie', 'RPG', 'Free To Play']"
2981040,Pc,AWAGAME,"['Action', 'Casual', 'Indie']"
2981050,Pc,There's no dragon !,"['Indie', 'Strategy', 'Free To Play']"
2980150,Pc,Security Guard Sex - Episode 2,"['Adventure', 'Casual', 'Indie']"
2980160,Pc,Myth & Mirage Playtest,
2980190,Pc,Chaos Moon : 1CC Edition,"['Action', 'Indie']"
2980220,Pc,Bot Beats,"['Action', 'Indie', 'Simulation', 'Strategy', 'Free To Play', 'Early Access']"
2980280,Pc,Apples Busy Day,"['Adventure', 'Casual', 'Indie']"
2980310,Pc,Greed Forest Playtest,
2980320,Pc,Hexwielder,"['Action', 'RPG']"
2980330,Pc,Fortress Forge Playtest,
2980380,Pc,Misfits Playtest,
2980410,Pc,Darknesssssssssssssssss,"['Action', 'Indie']"
2980430,Pc,Chooing Playtest,
2980490,Pc,Relaxing Drift,"['Adventure', 'Simulation', 'Sports']"
2980510,Pc,D-Hospital,"['Action', 'RPG']"
2980560,Pc,Last Dissent : Lockdown - Day 0,"['Adventure', 'Indie', 'Free To Play']"
2979580,Pc,五金圣剑模拟器,['Simulation']
2979650,Pc,Ruiga Pirates: Cursed Seas,"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']"
2979680,Pc,Selenaut Quest,['Action']
2979690,Pc,Quest Of Peril,"['Adventure', 'Indie', 'Strategy', 'Free To Play']"
2979710,Pc,5525,"['Casual', 'Indie']"
2979780,Pc,Sayo,"['Adventure', 'Indie', 'Simulation']"
2979790,Pc,State Your Business,"['Indie', 'Simulation']"
2979820,Pc,Chaser of Light,"['Indie', 'Simulation']"
2979830,Pc,Assassin's Alliance,"['Indie', 'Simulation']"
2979880,Pc,Mystical Tactics Playtest,
2979070,Pc,A Few Days With : Rebecca,"['Casual', 'Indie']"
2979110,Pc,Shadow of the School,"['Action', 'Adventure', 'Indie', 'Simulation']"
2979160,Pc,无尽的休闲驾驶 Playtest,
2979220,Pc,DEVIL'S WAY,"['Indie', 'Simulation']"
2979230,Pc,Demon Kingdom Playtest,
2979270,Pc,Eyes of Destiny,"['Action', 'Adventure', 'Indie']"
2979300,Pc,Armadillo Assault,"['Action', 'Free To Play']"
2979450,Pc,Dream Land,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2979510,Pc,Escape From Pleasant Falls,"['Adventure', 'Early Access']"
2979520,Pc,Eternal,"['Action', 'Adventure', 'Indie']"
2979550,Pc,Age of Irata Playtest,
2978590,Pc,月白星斗 Playtest,
2978600,Pc,That Level Again 3D,"['Casual', 'Indie']"
2978700,Pc,Fortress Forge,['Action']
2978710,Pc,The Rainman,"['Adventure', 'Casual', 'Indie']"
2978740,Pc,The Lodge,"['Casual', 'Indie']"
2978750,Pc,DeMonkey,"['Action', 'Adventure', 'Racing']"
2978780,Pc,雨に願えば～Wishin' in the Rain～,"['Adventure', 'Indie', 'Simulation']"
2978790,Pc,Mythical Party Playtest,
2978870,Pc,Room of lust,"['Casual', 'Simulation']"
2979050,Pc,Forsaken Shadows Playtest,
2979060,Pc,Planet Prospector Playtest,
2978070,Pc,Yume No Office,"['Casual', 'Indie', 'Simulation']"
2978100,Pc,Improbable Soccer Playtest,
2978220,Pc,OneKind,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
2978240,Pc,The Heft Effect,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2978270,Pc,Let's Learn X̱aad Kíl,['Free To Play']
2978280,Pc,Case Zero,"['Casual', 'Indie']"
2978370,Pc,Spectral Realm,"['Casual', 'Free To Play', 'Early Access']"
2978430,Pc,Hentai City,"['Casual', 'Indie']"
2978500,Pc,火纹幸存者Fire Survivors,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2978510,Pc,Contingency Plan,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Free To Play', 'Early Access']"
2977570,Pc,REVEREND,['Action']
2977590,Pc,The Depths of Avalon,"['Action', 'Casual', 'Indie', 'Free To Play']"
2968870,Pc,Stellar Larceny,"['Adventure', 'Indie', 'Free To Play']"
2977660,Pc,Cats,"['Action', 'Casual', 'Indie', 'Simulation', 'Free To Play']"
2977770,Pc,Rusts Of Corruption,"['Adventure', 'Indie']"
2977800,Pc,Whisker President,"['Casual', 'Indie', 'Free To Play']"
2977960,Pc,Wrong Escape,['Indie']
2977990,Pc,spec,"['Casual', 'Indie']"
2978020,Pc,Artificial Division,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
2977100,Pc,Sofie: The Echoes Playtest,
2977130,Pc,Lots of Things  2 - Travel and Search CE,['Casual']
2977290,Pc,Monster and Snakes,"['Action', 'Adventure', 'Casual', 'Indie']"
2977330,Pc,GunsNWheels Playtest,
2977350,Pc,Pintaris,"['Casual', 'Strategy', 'Early Access']"
2977360,Pc,Cartographers,"['Casual', 'Indie', 'Strategy']"
2977410,Pc,Mountain boy Playtest,
2977510,Pc,Leap 'n Bump!,"['Action', 'Adventure', 'Casual', 'Indie']"
2976630,Pc,Drone Adventure,"['Adventure', 'Indie', 'Simulation']"
2976700,Pc,Stardrop,"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']"
2976720,Pc,1 to 1 humanoid edible toys,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2976120,Pc,Marfa,"['Adventure', 'Indie']"
2976170,Pc,Nowhere Near,"['Action', 'Adventure', 'Indie']"
2976210,Pc,ShowMeSpeed Playtest,
2976220,Pc,Haunted Space Hotel: Vacancy Playtest,
2976230,Pc,Escape And Build,"['Action', 'Casual', 'Indie', 'Strategy']"
2976400,Pc,Fork Road,"['Adventure', 'Indie', 'Simulation']"
2976500,Pc,Room 14,['Adventure']
2976510,Pc,Undo The Jam Damage,"['Adventure', 'Casual', 'Indie', 'Free To Play']"
2975660,Pc,Keyboard Tennis,['Casual']
2975690,Pc,Lappelduvide,"['Indie', 'RPG']"
2975710,Pc,Planet Pioneers Playtest,
2975720,Pc,巧|合/co|incidence,"['Casual', 'Indie']"
2975730,Pc,Hexual Deflection,['Strategy']
2968900,Pc,SDIES,"['Casual', 'Indie', 'Free To Play']"
2975900,Pc,Truck Parking Simulator VR,"['Indie', 'Racing', 'Simulation']"
2975920,Pc,Candy Puzzle,"['Adventure', 'Casual', 'Indie']"
2976020,Pc,Woohoo!,"['Casual', 'Indie', 'Strategy', 'Free To Play']"
2975110,Pc,Solares,"['Casual', 'Indie']"
2975120,Pc,The Nightmare House,['Adventure']
2975160,Pc,Rose and Cross,"['Adventure', 'Indie', 'Simulation']"
2975190,Pc,ZomGoBo,"['Action', 'Casual']"
2975250,Pc,Sexy Futa: Mecha Battles of Islands🍓,"['Action', 'Indie', 'Simulation']"
2975270,Pc,Inventory Quest: Hero's Hoard,"['Indie', 'RPG']"
2975350,Pc,Blood Lust,"['Action', 'Casual', 'Free To Play']"
2975480,Pc,S. Prysm Destroyer,"['Action', 'Adventure', 'Indie']"
2974610,Pc,Elsewhere Playtest,
2974650,Pc,Solitar: Retro Picks,"['Casual', 'Indie']"
2974740,Pc,Toon Troops Strategy,['Strategy']
2974760,Pc,Witherwood Playtest,
2975040,Pc,Gate Guardian,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2974090,Pc,Idle Colony Playtest,
2974190,Pc,Skinless The Horror Story Quest,"['Adventure', 'Indie']"
2974230,Pc,Chemia Playtest,
2974240,Pc,Escape from the Cursed Convent Playtest,
2974250,Pc,Civil Warfare,['Action']
2974260,Pc,Ed,"['Design & Illustration', 'Utilities', 'Game Development']"
2974290,Pc,Memento Mori,"['Casual', 'Indie', 'Free To Play']"
2974370,Pc,Philosophers Lab,"['Indie', 'Simulation', 'Early Access']"
2974430,Pc,Yume Gufi,"['RPG', 'Free To Play']"
2974530,Pc,Chloe the Cat Playtest,
2973550,Pc,3D PUZZLE - Hospital 3,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']"
2973520,Pc,Hero's Survival,"['Action', 'Indie', 'Strategy', 'Free To Play']"
2968950,Pc,Pillow Pinky,"['Action', 'Adventure', 'Early Access']"
2968990,Pc,DNA Season 2 | Episode 4,"['Action', 'Indie', 'RPG']"
2969020,Pc,MyLittlePool,"['Casual', 'Indie', 'Simulation']"
2973560,Pc,3D PUZZLE - Old Sea Port,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']"
2973570,Pc,Hidden Haunted Town Top-Down 3D,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']"
2973580,Pc,Hidden FPS Shooting Top-Down 3D,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']"
2973700,Pc,Goblin Hotdogs,"['Adventure', 'Casual', 'Indie', 'Early Access']"
2973790,Pc,宇宙魔弹哥卓普 Playtest,
2973820,Pc,Feet Paradise,"['Casual', 'Indie']"
2973840,Pc,A Great Hunger,['Indie']
2973890,Pc,Watch Out For Goblins! Playtest,
2973950,Pc,DeafBlind,"['Simulation', 'Free To Play']"
2974000,Pc,Friendship Island,['Action']
2974030,Pc,CaliaQuest,['RPG']
2974050,Pc,TV Show Tycoon,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2973090,Pc,Sands of Hope Playtest,
2973240,Pc,Above,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Free To Play']"
2973390,Pc,Krypta FM,"['Adventure', 'Indie', 'Free To Play']"
2973480,Pc,Gym Bullies,"['Casual', 'Indie', 'RPG', 'Simulation', 'Sports']"
2968030,Pc,Links Quartz,['RPG']
2973540,Pc,3D PUZZLE - Hospital 2,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']"
2972620,Pc,Dice with the Devil 2 Playtest,
2972630,Pc,Neonova,['Simulation']
2972640,Pc,Project Juggler,"['Action', 'Indie', 'Free To Play']"
2972650,Pc,DNA: Final Episode: Part 1,"['Action', 'Indie', 'RPG']"
2972660,Pc,Temple of Lily,['Strategy']
2972700,Pc,Beyond The Clouds,"['Adventure', 'Indie']"
2972710,Pc,Winter Winds,"['Adventure', 'Indie', 'RPG']"
2972730,Pc,呪巣 -学校の怪談-,"['Adventure', 'Casual', 'Indie']"
2972750,Pc,DNA: Final Episode: Part 2,"['Action', 'Indie', 'RPG']"
2972770,Pc,Highway Hijinks,"['Action', 'Indie', 'Racing', 'Early Access']"
2972780,Pc,DNA 1: Finale,"['Action', 'Indie', 'RPG']"
2972810,Pc,Five Nights at Roner's 2,['Strategy']
2972830,Pc,FlameProtector-SlidingKill,"['Casual', 'Indie']"
2972870,Pc,Red Ruins: Asymmetric VR vs. PC,"['Action', 'Indie', 'RPG', 'Free To Play']"
2972900,Pc,Instant Armory,"['RPG', 'Early Access']"
2972920,Pc,Queen Of The Hill Playtest,
2972930,Pc,Path To Dragon,['Indie']
2972960,Pc,Cheese Party Playtest,
2972040,Pc,THE GAP,"['Casual', 'Indie', 'Free To Play']"
2972080,Pc,Ship of a Dream Playtest,
2972090,Pc,Spellagis,"['Action', 'Casual', 'RPG']"
2972120,Pc,Day of Atonement,"['Adventure', 'Simulation', 'Free To Play']"
2972210,Pc,Microsoft Allegiance Playtest,
2972260,Pc,Ghosts,"['Indie', 'Strategy']"
2972300,Pc,Beauty Jigsaw,"['Casual', 'Indie']"
2972350,Pc,Devious Path,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2972360,Pc,Wizdom Academy Playtest,
2969380,Pc,BAKERU,"['Action', 'Adventure']"
2968570,Pc,Touch Maze,"['Action', 'Casual', 'Indie']"
2968600,Pc,6th Floor,"['Adventure', 'Indie', 'Simulation']"
2972370,Pc,Echoes of Egypt,"['Action', 'Indie', 'Early Access']"
2972530,Pc,Playground Mayhem,"['Action', 'Indie', 'Strategy', 'Early Access']"
2971600,Pc,A Fistful Of Yankees Playtest,
2971630,Pc,PlasticFighter,"['Action', 'Indie', 'Simulation']"
2971660,Pc,InTheDisorderlyCourtyard,"['Adventure', 'Casual', 'Indie']"
2971680,Pc,The Ethernal Spiral,"['Action', 'Adventure', 'Free To Play']"
2971760,Pc,EGG Arena,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2971820,Pc,Breaking Time,"['Action', 'Sports', 'Free To Play']"
2971830,Pc,MILK ME DARLING: BUSTY AND THE BREAST,"['Action', 'Adventure', 'Indie', 'Simulation', 'Sports']"
2971980,Pc,KEABE; Kill ’Em All - Bunny Edition,"['Action', 'Free To Play']"
2971360,Pc,Metal Queen Dungeon,"['Indie', 'Strategy']"
2971400,Pc,Project Adrenaline Playtest,
2971440,Pc,Miko Sniper,['Strategy']
2971450,Pc,Unicopia,['Action']
2971460,Pc,Emberfall Playtest,
2971530,Pc,ViReFrame Playtest,
2971000,Pc,Whisper Of The Shade: Gray,['Simulation']
2971010,Pc,Femdom Farm,['Simulation']
2970080,Pc,The Littlest Fry,"['Adventure', 'Casual', 'Free To Play']"
2969710,Pc,Mycelium,"['Action', 'Adventure', 'Indie', 'RPG']"
2969960,Pc,Slime Climb : A Count Pumpcula Tale,"['Adventure', 'Casual', 'Indie', 'Strategy']"
2969040,Pc,Roulette Simulator 2025,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2969050,Pc,New Brooklyn Bridge Tycoon Playtest,
2969160,Pc,除邪(CHUXIE),"['Action', 'Adventure']"
2969210,Pc,K!ll All Litterbugs,"['Action', 'Early Access']"
2969220,Pc,Dark Destruction,"['Action', 'Adventure', 'Indie', 'RPG']"
2969320,Pc,Thunder Age,"['Strategy', 'Free To Play']"
2969350,Pc,Elf Defense,"['Adventure', 'Casual', 'Strategy']"
2968050,Pc,Exodus: Creepy Time,"['Action', 'Adventure']"
2968140,Pc,Abandoned Hut,"['Action', 'Adventure', 'Casual', 'Indie']"
2968170,Pc,Hazing - Night Shift,"['Indie', 'Simulation']"
2968210,Pc,Cyra and the Beacon Path Playtest,
2968250,Pc,Hentai Girls: The Princesses,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2968310,Pc,Rollz Ball,"['Action', 'Adventure', 'Casual', 'Indie']"
2968320,Pc,SLIMECORE Playtest,
2968390,Pc,Rogue Ascent VR,['Action']
2968400,Pc,Broke in Isekai,"['Casual', 'RPG']"
2968410,Pc,Bridges of Patience,"['Action', 'Adventure', 'Indie']"
2968430,Pc,Beer Simulator,"['Casual', 'Indie', 'Simulation']"
2968520,Pc,Hentai Sensei,"['Casual', 'Indie', 'Strategy']"
2967570,Pc,BALLISTIC,"['Action', 'Casual', 'Indie', 'Sports']"
2967590,Pc,Vanakatu,"['Action', 'Adventure', 'Indie', 'Free To Play', 'Early Access']"
2967640,Pc,STEAMStar,"['Casual', 'Strategy', 'Free To Play']"
2967750,Pc,吞食天地二合一,"['Action', 'Casual', 'Indie', 'RPG', 'Free To Play']"
2967810,Pc,Wild West Dynasty Playtest,
2967840,Pc,Calm Cove Playtest,
2967860,Pc,MY ADAPTATION IN(TO) HUMAN,"['Adventure', 'Casual', 'Indie']"
2967870,Pc,Xi-Portal,"['Casual', 'Indie', 'Free To Play']"
2967040,Pc,Create &amp; Conquer Playtest,
2967090,Pc,The Process: Need a Job?,"['Indie', 'Simulation', 'Strategy']"
2967100,Pc,terminal connection,"['Action', 'Indie', 'Free To Play']"
2967180,Pc,Unstoppable: Breakout,"['Action', 'Indie']"
2967210,Pc,Wild Harmony,"['Casual', 'Simulation', 'Strategy']"
2967280,Pc,Legion Battles Playtest,
2967330,Pc,Geras,['Indie']
2967380,Pc,Dead Detention (Rescribbled),"['Adventure', 'Casual']"
2967420,Pc,Turbo Pulse Race,"['Casual', 'Indie', 'Racing']"
2967430,Pc,Undersea 8,"['Indie', 'Simulation']"
2967450,Pc,Florist Business Simulator,['Simulation']
2967460,Pc,RED TREES RAIL. CO.,"['Adventure', 'Indie', 'Simulation']"
2967470,Pc,Femdom Game World: Aunt,['Indie']
2967500,Pc,The Ransom of Atawallpa,['Adventure']
2967520,Pc,Corner Abyss,"['Casual', 'Indie', 'Strategy']"
2966530,Pc,Strawberry Park,"['Adventure', 'Indie']"
2966560,Pc,Metal Toy Excavator,"['Action', 'Casual', 'Indie', 'Simulation']"
2966580,Pc,Oryks,"['Action', 'Adventure', 'Indie']"
2966600,Pc,Count of Hatchet Playtest,
2966620,Pc,Vribyss Refuge™ The Escape,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Free To Play']"
2966670,Pc,Synthetic Soul 3,['RPG']
2966700,Pc,Synthetic Soul: Reset,"['RPG', 'Simulation']"
2966710,Pc,Master of Chess Playtest,
2966720,Pc,Mouse Killer,"['Action', 'Indie', 'Free To Play']"
2966790,Pc,May's Journey,"['Indie', 'Free To Play']"
2966970,Pc,Volcanewt,"['Action', 'Free To Play']"
2966990,Pc,Summoned By Accident,"['Adventure', 'Casual', 'RPG', 'Free To Play']"
2967000,Pc,Light Reforged,"['Action', 'Adventure', 'Indie', 'RPG', 'Free To Play']"
2966040,Pc,Ninja Gold Thief,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2966110,Pc,EYE TO ME,"['Adventure', 'Casual', 'Indie']"
2966150,Pc,Magic Venue,['Action']
2966190,Pc,火鸦 blazing crow,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2966260,Pc,Black Dungeon,"['Indie', 'RPG']"
2966270,Pc,誘拐犯 Kidnappers,"['Adventure', 'Casual', 'Indie', 'Free To Play']"
2966280,Pc,帝国余晖,"['Casual', 'Indie', 'Strategy']"
2966360,Pc,Paper Flights,"['Action', 'Casual', 'Indie', 'Racing']"
2966370,Pc,致过去破损的时光,['RPG']
2966430,Pc,Heartbeats,"['Action', 'Indie', 'Early Access']"
2966450,Pc,Corrupted Hottie,"['Casual', 'Indie']"
2964580,Pc,Dungeon World,"['Adventure', 'Indie', 'Strategy', 'Early Access']"
2964590,Pc,Space Trail Fireworks,"['Action', 'Casual']"
2964620,Pc,braverBOTS Playtest,
2964640,Pc,Blue Land,"['Adventure', 'Free To Play']"
2964650,Pc,Impossible Island Playtest,
2966470,Pc,I dont Fall,"['Action', 'Adventure', 'Indie']"
2966480,Pc,LosenAltasOnline - 罗森图鉴 Playtest,
2966490,Pc,Grave Space,"['Action', 'Casual', 'Indie']"
2965550,Pc,The Lost Compressor,"['Adventure', 'Indie']"
2965590,Pc,The Very Idle Game,"['Indie', 'Simulation']"
2965690,Pc,Look Closer!,"['Casual', 'Indie']"
2965790,Pc,Arena of block puzzle,"['Casual', 'Indie', 'Strategy']"
2965800,Pc,BoxSim Playtest,
2965870,Pc,GROKAI,['Adventure']
2965940,Pc,Soviet Anomaly 7,"['Action', 'Adventure', 'Indie', 'Simulation']"
2965970,Pc,DNA: Season 2 | Episode 3,"['Action', 'Indie', 'RPG']"
2965050,Pc,Stay Home It Rains Outside,"['Casual', 'Indie', 'Simulation']"
2965090,Pc,Robot Female Hero Remastered,['RPG']
2965150,Pc,Don't Let It Die Playtest,
2965180,Pc,Adora and My Treasure,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2965250,Pc,FindMe,"['Adventure', 'Casual', 'Indie']"
2965280,Pc,Chess,"['Casual', 'Strategy']"
2965290,Pc,DeepWeb Simulator: Prologue,"['Action', 'Casual', 'Indie', 'Simulation', 'Free To Play']"
2965330,Pc,Ancestral Players Playtest,
2965340,Pc,Gay Sex Adventures - Episode 7,"['Adventure', 'Casual', 'Indie']"
2965370,Pc,Escape The Void 2024,"['Action', 'Indie', 'Strategy']"
2965380,Pc,Relaxing Simulator,"['Casual', 'Indie', 'Simulation']"
2965420,Pc,StickmanQuiz,['Casual']
2965430,Pc,Hunter Legends,"['Action', 'Indie', 'RPG']"
3144680,Pc,Looking for Something,"['Action', 'Adventure', 'Simulation']"
2964680,Pc,Raid On Rift,"['Casual', 'Indie', 'Strategy', 'Free To Play']"
